document_type|page_no|content|part|chapter|lesson
sgk 10|0155|"II – TIẾN TRÌNH CỦA CÁCH MẠNG 1. Cách mạng bùng nổ. Nên quân chủ lập hiến
Sự khủng hoảng trầm trọng của nền tài chính quốc gia buộc Lu-i XVI phải triệu tập Hội nghị ba đẳng cấp ngày 5 – 5 – 1789 tại cung điện Véc-xai để đề xuất vấn đề vay tiền và ban hành thêm thuế mới.
Phản đối ý định ban hành thuế mới của nhà vua, ngày 17-6, đại biểu Đẳng cấp thứ ba tự tuyên bố là Quốc hội, xem đây là cơ quan duy nhất thông qua các đạo luật tài chính. Tiếp đó, Quốc hội đổi thành Quốc hội lập hiến để lập ra chế độ mới và soạn thảo Hiến pháp. Vua và quý tộc phản ứng, ráo riết chuẩn bị tấn công Đẳng cấp thứ ba bằng bạo lực.
Bất bình trước hành động của nhà vua, ngày 14 -7 – 1789, quần chúng nhân dân đã tự vũ trang, tấn công các trụ sở, các cơ quan quan trọng của thành phố và chiếm ngục Ba-xti - biểu tượng của chế độ phong kiến chuyên chế.
Cách mạng đã bùng nổ ở Pháp.(1)"|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương I : CÁC CUỘC CÁCH MẠNG TƯ SẢN (Từ giữa thế kỉ XVI đến cuối thế kỉ XVIII) |Bài 31 : CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII 
sgk 10|0156|"Sự kiện ngày 14 – 7 ở Pa-ri đã kéo theo cuộc cách mạng đô thị” ở các thành phố và phong trào nổi dậy ở nông thôn. Chính quyền mới thành lập nằm trong tay đại tư sản tài chính (chủ yếu là chủ ngân hàng, chủ thuyền buôn, các nhà Công nghiệp và thương nghiệp lớn), được gọi là phái Lập hiến. Ngôi vua vẫn được duy trì.
Cuối tháng 8 - 1789, Quốc hội Lập hiến đã thông qua bản Tuyên ngôn Nhân quyền và Dân quyền với khẩu hiệu nổi tiếng : “Tự do - Bình đẳng - Bác ái”. Tuyên ngôn gồm 17 điều, thừa nhận quyền tự do, bình đẳng của con người và khẳng định chủ quyền của nhân dân, đồng thời tuyên bố quyền sở hữu là quyền thiêng liêng và bất khả xâm phạm. Nội dung cơ bản của Tuyên ngôn thấm nhuần tư tưởng cách mạng của các nhà triết học Ánh sáng Pháp thế kỉ XVIII, đồng thời phản ánh ý chí và nguyện vọng của nhân dân Pháp.
Tiếp đó, Quốc hội Lập hiến ban hành nhiều chính sách nhằm khuyến khích Công thương nghiệp phát triển như : bãi bỏ quy chế phường hội, cho phép tự do buôn bán, tổ chức hành chính theo quy chế mới (cả nước được chia thành 83 quận với cơ cấu tổ chức thống nhất, xoá bỏ thuế quan nội địa...).
Tuy vậy, cuộc sống của nhân dân lao động vẫn chưa được cải thiện: việc chia ruộng đất theo từng lô lớn đem bán với giá cao nên nông dân"|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương I : CÁC CUỘC CÁCH MẠNG TƯ SẢN (Từ giữa thế kỉ XVI đến cuối thế kỉ XVIII) |Bài 31 : CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII 
sgk 10|0157|"không có khả năng mua ; Công nhân vẫn đấu tranh đòi tăng lương, giảm giờ làm. Thêm vào đó, việc ban hành đạo luật cấm công nhân hội họp, bãi công... càng làm tăng sự bất mãn trong quần chúng nhân dân, nhiều cuộc đấu tranh liên tiếp diễn ra.
Tháng 9 – 1791, Hiến pháp được thông qua, xác lập quyền thống trị của giai cấp tư sản dưới hình thức quân chủ lập hiến, Lu-i XVI, bề ngoài phê chuẩn Hiến pháp, thừa nhận chế độ quân chủ lập hiến, nhưng bên trong thì bí mật tìm mọi cách chống phá cách mạng : xúi giục các lực lượng phản động trong nước nổi loạn, câu kết với các thế lực phong kiến bên ngoài (Áo, Phổ) chuẩn bị tấn công nước Pháp cách mạng nhằm khôi phục chế độ chuyên chế và trật tự phong kiến.
Tháng 4 – 1792, chiến tranh giữa Pháp và liên quân phong kiến Áo – Phổ bùng nổ.
Trước tình hình đó, ngày 11 –7- 1792, Quốc hội tuyên bố “Tổ quốc lâm nguy” và ra sắc lệnh động viên quân tình nguyện. Hưởng ứng lời kêu gọi, hàng vạn quần chúng tự vũ trang tiến về Pa-ri, hát vang bài ""Mácxâye""(1) đầy khí thế chiến đấu. Cách mạng Pháp phát triển sang giai đoạn mới.
2. TƯ sản công thương cầm quyền. Nên cộng hoà được thành lập
Ngày 10 – 8 – 1792, không khí cách mạng bao trùm khắp Pa-ri. Các Công xã cách mạng được thành lập, nắm toàn bộ chính quyền trong thành phố. Nhân dân Pa-ri, được sự hỗ trợ của các địa phương, đã tấn công hoàng cung, bắt giam vua và hoàng hậu. Chính quyền chuyển sang tay tư sản công thương được gọi là phái Girôngđanh(2). Một quốc hội mới được bầu ra theo chế độ phổ thông đầu phiếu cho tất cả nam giới từ 21 tuổi trở lên.
Ngày 21 – 9 – 1792, Quốc hội khai mạc, tuyên bố phế truất nhà vua, thiết lập nền Cộng hoà thứ nhất. Ngày 21 – 1 – 1793, vua Lu-i XVI bị xử chém vì tội phản quốc."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương I : CÁC CUỘC CÁCH MẠNG TƯ SẢN (Từ giữa thế kỉ XVI đến cuối thế kỉ XVIII) |Bài 31 : CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII 
sgk 10|0158|"Đầu năm 1793, nước Pháp đứng trước những thử thách nặng nề. Bên trong, bọn phản cách mạng nổi loạn, đời sống nhân dân sa sút do nạn đầu cơ tích trữ và chiến tranh kéo dài, sản xuất bị đình trệ. Bên ngoài, các nước phong kiến châu Âu, được sự hỗ trợ của quân Anh, liên minh với nhau chống lại nền cộng hoà non tré.
Phái Girông danh, sau khi đạt được mục đích, không muốn đưa cách mạng tiến xa hơn, làm thiệt hại đến quyền lợi của tư sản. Chỉ những người thuộc phái Giacôbanh(1) đại diện cho tầng lớp tư sản vừa và nhỏ, gần gũi với những người tiểu tư sản và bình dân là muốn đẩy cách mạng tiếp tục đi lên nhằm giải quyết triệt để những yêu cầu của quần chúng.
Ngày 31 – 5 – 1793, hưởng ứng lời kêu gọi của Ủy ban khởi nghĩa, quần chúng cách mạng ở Pa-ri đã kéo đến bao vây trụ sở Quốc hội. Ngày 2 - 6, nhiều đại biểu Girôngđanh bị bắt. Chính quyền chuyển sang tay phái Giacôbanh.
3. Nên chuyên chính Giacôbanh – đỉnh cao của cách mạng
Chính quyền Giacôbanh (đứng đầu là Luật sư Rô-be-spie – người có tinh thần cách mạng triệt để và tích cực bảo vệ quyền lợi của quần chúng nhân dân) được thiết lập trong bối cảnh nước Pháp bị đe doạ nghiêm trọng. Trong nước, bọn phản cách mạng luôn quấy rối, đời sống nhân dân ngày càng khó khăn.
Ngoài mặt trận, sự thất bại của quân Pháp đã tạo đà cho quân đồng minh phong kiến vượt qua biên giới tràn vào nước Pháp, quyết tâm “bóp chết” nền cộng hoà."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương I : CÁC CUỘC CÁCH MẠNG TƯ SẢN (Từ giữa thế kỉ XVI đến cuối thế kỉ XVIII) |Bài 31 : CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII 
sgk 10|0159|"Để đưa đất nước thoát khỏi cơn hiểm nghèo, việc đầu tiên mà những người Giacôbanh quan tâm là phải giải quyết vấn đề ruộng đất – đòi hỏi cơ bản của quần chúng nông dân ; qua đó, động viên họ tham gia cách mạng chống thù trong, giặc ngoài.
Đạo luật ngày 3 – 6 quy định tịch thu ruộng đất của quý tộc phong kiến chia thành nhiều mảnh nhỏ, bán theo phương thức trả dần trong 10 năm. Do vậy, mỗi nông dân đều có quyền sở hữu một mảnh ruộng.
Tháng 6 – 1793, Hiến pháp mới được thông qua, tuyên bố chế độ Cộng hoà, ban bố quyền dân chủ rộng rãi và mọi sự bất bình đẳng về đẳng cấp bị xoá bỏ.
Ngày 23 – 8 – 1793, Quốc hội thông qua sắc lệnh “Tổng động viên toàn quốc” để huy động sức mạnh của nhân dân cả nước chống “thù trong, giặc ngoài”; ban hành luật giá tối đa đối với lương thực, thực phẩm để chống nạn đầu cơ tích trữ, đồng thời ban hành luật về mức lương tối đa của công nhân. Hưởng ứng lệnh tổng động viên, 42 vạn người đã tình nguyện tham gia đội quân cách mạng. Nhờ vậy, phái Giacôbanh đã dập tắt được các cuộc nội loạn và giành nhiều thắng lợi trên chiến trường, đuổi quân xâm lược ra khỏi biên giới. Cách mạng Pháp đã đạt tới đỉnh cao.
Trong khi cách mạng đang giành được thắng lợi thì những mâu thuẫn nội bộ phái Giacôbanh cũng nảy sinh và ngày càng trở nên gay gắt.
Sự phân hoá nội bộ làm cho phái Giacôbanh suy yếu.
Ngày 27 – 7 – 17941), trong phiên họp của Quốc hội, lực lượng từ sản phản cách mạng đã tiến hành đảo chính, bắt Rô-be-spie và các nhân vật chủ chốt của phái Giacôbanh. Chính quyền rơi vào tay thế lực phản động, chấm dứt giai đoạn phát triển đi lên của cách mạng.
4. Thời kì thoái trào
Sau cuộc đảo chính ngày 27 – 7 – 1794, chính quyền thuộc về phái tư sản mới giàu lên trong thời gian chiến tranh nhờ buôn bán gian lận, đầu cơ tích trữ và tham ô công quỹ. Uỷ ban Đốc chính được thành lập, tập trung quyền lực vào 5 uỷ viên. Nhiều thành quả cách mạng bị thủ tiêu : luật giá tối đa bị bãi bỏ, quyền tự do dân chủ bị hạn chế, những người cách mạng bị khủng bố, các câu lạc bộ chính trị bị đóng cửa..."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương I : CÁC CUỘC CÁCH MẠNG TƯ SẢN (Từ giữa thế kỉ XVI đến cuối thế kỉ XVIII) |Bài 31 : CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII 
sgk 10|0160|"Dưới chế độ Đốc chính, nước Pháp luôn trong tình trạng xáo động và ngày càng khó khăn. Các thế lực phong kiến vẫn âm mưu nổi loạn. Một liên minh mới của các nước châu Âu nhằm chống Pháp được hình thành.
Để củng cố địa vị thống trị của mình và lập lại trật tự xã hội, giai cấp tư sản đã ủng hộ Na-pô-lê-ông Bô-na-pác – một viên tướng có tài chỉ huy quân sự, làm cuộc đảo chính thành công (11 - 1799), chấm dứt chế độ Đốc chính. Nền độc tài quân sự được thiết lập ở Pháp.
Năm 1804, Na-pô-lê-ông lên ngôi Hoàng đế đã thành lập Đế chế thứ nhất, lấy hiệu là Na-pô-lê-ông I, tiến hành cuộc chinh phạt hầu hết các nước châu Âu. Năm 1812, Na-pô-lê-ông bị thua trận ở Nga. Năm 1815, các nước đồng minh chống Pháp đã đánh thắng Na-pô-lê-ông ở trận Oa-téc-lô. Chế độ quân chủ ở Pháp được phục hồi.
III – Ý NGHĨA CỦA CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII Cách mạng tư sản Pháp cuối thế kỉ XVIII đã lật đổ chế độ phong kiến chuyên chế từng thống trị nước Pháp trong nhiều thế kỉ, hoàn thành các nhiệm vụ của một cuộc cách mạng tư sản : lật đổ chính quyền quân chủ chuyên chế, thủ tiêu mọi tàn dư phong kiến, giải quyết vấn đề ruộng đất cho nông dân, những cản trở đối với công thương nghiệp bị xoá bỏ, thị trường dân tộc thống nhất được hình thành. Giai cấp tư sản lãnh đạo cách mạng, song quần chúng nhân dân đóng vai trò quyết định trong quá trình phát triển, đưa cách mạng đến thành công.
Do ảnh hưởng của cách mạng và do hậu quả khách quan của những cuộc chiến tranh thôn tính các nước châu Âu, chế độ phong kiến đã bị lung lay ở khắp châu Âu. Cách mạng tư sản Pháp đã mở ra thời đại mới – thời đại thắng lợi và củng cố của chủ nghĩa tư bản ở các nước tiên tiến thời bấy giờ."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương I : CÁC CUỘC CÁCH MẠNG TƯ SẢN (Từ giữa thế kỉ XVI đến cuối thế kỉ XVIII) |Bài 31 : CÁCH MẠNG TƯ SẢN PHÁP CUỐI THẾ KỈ XVIII 
sgk 10|0161|"Từ cuối thế kỉ XVIII đèn giữa thiế kỉ XIX, ở các nước châu Âu đã có bước phát triển nhảy vọt trong lĩnh vực sản xuất. Đó là cuộc cách mạng nhằm thực hiện cơ khí hoá nền sản xuất thay thế cho lao động thi công. Vẻ thực chất, đây là cuộc cách mạng kĩ thuật của chủ nghĩa tư bản nhằm tạo ra một năng suất lao động cao hơn, củng cố nền tảng của chè độ mới.
1. Cách mạng công nghiệp ở Anh
Anh là nước đầu tiên tiến hành cách mạng công nghiệp do cách mạng tư sản nổ ra sớm, tạo những điều kiện thuận lợi để đẩy mạnh sản xuất : tư bản, nhân công và sự phát triển kĩ thuật. Cách mạng công nghiệp ở Anh bắt đầu từ những năm 60 của thế kỉ XVIII và kết thúc vào những năm 40 của thế kỉ XIX. Những phát minh kĩ thuật đầu tiên xuất hiện trong công nghiệp dệt vải bông - ngành công nghiệp phát đạt thời bấy giờ.
Năm 1764, người thợ dệt Giểm Ha-gri-vơ đã sáng chế ra máy kéo sợi và lấy tên con gái mình đặt cho máy - “máy Gien-ni”. Khác với xa quay tay, người thợ chỉ dùng được một cọc suốt, máy Gien-ni đã sử dụng từ 16 – 18 cọc suốt và chỉ do một công nhân điều khiển."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 32 : CÁCH MẠNG CÔNG NGHIỆP Ở CHÂU ÂU 
sgk 10|0162|"Năm 1769, Ác-crai-tơ chế ra máy kéo sợi chạy bằng sức nước. Hai năm sau, ông cho xây dựng xưởng dệt đầu tiên của nước Anh trên bờ sông nước chảy xiết ở Man-chet-xtơ.
Máy Gien-ni kéo được sợi nhỏ nhưng không bền ; máy của Ác-crai-tơ sản xuất được sợi chắc hơn, song lại thô. Tận dụng ưu điểm của hai máy này, năm 1779, Crôm-tơn đã cải tiến máy với kĩ thuật cao hơn, kéo được sợi nhỏ lại chắc, vải dệt ra vừa đẹp lại vừa bền.
Nhờ những phát minh trên, năng suất lao động trong ngành kéo sợi tăng lên rất nhiều. Năm 1785, kĩ sư Ét-mơn Các-rai đã chế tạo được máy dệt chạy bằng sức nước, đưa năng suất tăng gần 40 lần so với dệt tay. Cùng với những cải tiến về máy móc, kĩ thuật nhuộm màu và in hoa cũng có bước tiến lớn, thúc đẩy ngành dệt phát triển.
Do máy móc chạy bằng sức nước nên các nhà máy phải xây dựng gần bờ sông, xà trung tâm dân cư và về mùa đông, nước bị đóng băng, nhà máy phải ngừng hoạt động.
Năm 1784, máy hơi nước do Giểm Oát phát minh được đưa vào sử dụng. Nhờ đó, các nhà máy có thể xây dựng ở những nơi thuận tiện. Đến đầu thế kỉ XIX, Anh, việc sử dụng máy hơi nước đã trở thành phổ biến, do vậy tốc độ sản xuất"|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 32 : CÁCH MẠNG CÔNG NGHIỆP Ở CHÂU ÂU 
sgk 10|0163|"và năng suất lao động tăng lên rõ rệt. Máy hơi nước đã tạo ra nguồn động lực mới, làm giảm sức lao động cơ bắp của con người. Lao động bằng tay dần được thay thế bằng máy móc, khởi đầu quá trình công nghiệp hoá ở nước Anh.
Nhu cầu dùng máy tăng lên đã thúc đẩy ngành chế tạo máy ra đời và phát triển, đồng thời đòi hỏi số lượng và chất lượng kim loại nhiều và cao hơn. Phát minh về phương pháp nấu than cốc năm 1735 là một đóng góp quan trọng cho việc luyện gang thép. Lò luyện gang đầu tiên được xây dựng năm 1784 làm tăng gấp nhiều lần khả năng sản xuất đồ kim loại, dẫn đến việc các cầu gỗ ở Anh dần được thay thế bằng các cầu sắt.
Ngành giao thông vận tải cũng có những bước tiến lớn. Trước đó, phương tiện vận chuyển chủ yếu dựa vào sức kéo của súc vật (xe ngựa, xe bò...) hoặc là thuyền bè nhờ sức gió và sức đẩy của nước. Đầu thế kỉ XIX, tàu thuỷ và xe lửa đã xuất hiện với đầu máy chạy bằng hơi nước.
Năm 1814, Xti-phen-xơn chế tạo thành công chiếc đầu máy xe lửa đầu tiên. Năm 1825, nước Anh khánh thành đoạn đường sắt đầu tiên nối trung tâm công nghiệp Man-chet-xtơ với cảng Li-vơ-pun, và đến giữa thế kỉ XIX đã có 10000 km đường sắt.
Đến giữa thế kỉ XIX, nước Anh được mệnh danh là “công xưởng của thế giới”. Luân Đôn trở thành một trung tâm thương mại với 80 vạn dân và là thủ đô đầu tiên của châu Âu tiến lên con đường công nghiệp hoá.
2. Cách mạng công nghiệp ở Pháp, Đức
Ở Pháp, cho đến đầu thế kỉ XIX, khi cuộc chiến tranh với các nước châu Âu kết thúc (năm 1815), đất nước mới dần ổn định và có điều kiện phát triển về kinh tế.
Cũng như nước Anh, cách mạng công nghiệp ở Pháp được bắt đầu từ các ngành công nghiệp nhẹ vào những năm 30 của thế kỉ XIX và phát triển mạnh vào thời gian 1850 – 1870.
Trong khoảng 20 năm đó, số máy hơi nước của Pháp tăng hơn 5 lần, từ 5000 chiếc lên 27000 chiếc ; chiều dài đường sắt tăng 5,5 lần, từ 3000 km lên 16500 km ; tàu chạy bằng máy hơi nước tăng hơn 3,5 lần với trọng tải tăng hơn 10 lần."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 32 : CÁCH MẠNG CÔNG NGHIỆP Ở CHÂU ÂU 
sgk 10|0164|"Cách mạng công nghiệp đã đưa nền kinh tế Pháp vươn lên mạnh mẽ, công nghiệp Pháp đứng thứ hai trên thế giới, sau nước Anh. Bộ mặt Pa-ri và các thành phố thay đổi rõ rệt. Một hệ thống đại lý, nhà ga, cửa hàng... được xây dựng thay thế các phố cũ chật hẹp.
Ở Đức, cách mạng công nghiệp diễn ra vào những năm 40 của thế kỉ XIX mặc dù đất nước đang còn bị chia xẻ thành nhiều vương quốc và giai cấp tư sản chưa cầm quyền. Đến giữa thế kỉ XIX, tốc độ phát triển công nghiệp của Đức đạt mức kỷ lục.
Từ năm 1850 đến năm 1860, sản lượng than, sắt, thép và độ dài đường sắt tăng hơn gấp đôi ; số lượng động cơ chạy bằng hơi nước tăng gần 6 lần ; công nghiệp khai mỏ phát triển mạnh, từ năm 1860 đến năm 1870, sản lượng than đá tăng từ 12 triệu tấn lên 26 triệu tấn.
Công nghiệp luyện kim và hoá chất chiếm vai trò quan trọng trong nền kinh tế Đức.
Máy móc cũng thâm nhập vào nông nghiệp. Việc sử dụng máy cày, máy bừa, máy gặt,... và dùng phân bón hoá học đã làm cho năng suất tăng cao.
3. Hệ quả của cách mạng công nghiệp
Cách mạng công nghiệp đã làm thay đổi bộ mặt các nước tư bản : nhiều trung tâm công nghiệp mới và thành thị đông dân xuất hiện. Sản xuất bằng máy đã nâng cao năng suất lao động và ngày càng xã hội hoá quá trình lao động của chủ nghĩa tư bản.
Cách mạng công nghiệp cũng góp phần thúc đẩy những chuyển biến mạnh mẽ trong các ngành kinh tế khác, đặc biệt là nông nghiệp và giao thông vận tải.
Nhu cầu công nghiệp hoá khiến nông nghiệp nhanh chóng chuyển sang phương thức chuyên canh hoặc thâm canh, đồng thời quá trình cơ giới hoá nông nghiệp đã góp phần giải phóng nông dân, bổ sung lực lượng lao động cho thành phố.
Hai giai cấp cơ bản của xã hội tư bản được hình thành - tư sản công nghiệp và vô sản công nghiệp. Sự tăng cường bóc lột công nhân của giai cấp tư sản làm cho mâu thuẫn trong xã hội tư bản và cuộc đấu tranh giữa giai cấp vô sản với giai cấp tư sản không ngừng tăng lên."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 32 : CÁCH MẠNG CÔNG NGHIỆP Ở CHÂU ÂU 
sgk 10|0165|"Trong các thập niên 50 - 60 của thế kỉ XIX, nhiều cuộc cách mạng tư sản liền ra dưới những hình thức khác nhau ở châu Âu và Bắc Mi. Điều này đã khẳng định sự koàn thắng của phương thức sản x Lất tư bản chủ nghĩ:1. tạo điều kiện cho chủ nghĩa tư bản phát triển mạnh mẽ.
1. Cuộc đấu tranh thống nhất nước Đức
Đến giữa thế kỉ XIX, kinh tế tư bản chủ nghĩa ở Đức phát triển nhanh chóng ; từ một nước nông nghiệp, Đức trở thành nước công nghiệp. Sự phát triển mạnh mẽ của Công nghiệp làm cho đội ngũ công nhân tăng nhanh ; riêng ở Béc-lin, chỉ trong 10 năm (1849 – 1859), Số công nhân tăng từ 5 vạn lên 18 vạn. Béc-lin trở thành trung tâm chế tạo máy móc.
Công nghiệp và các thành thị phát triển nhanh chóng đã thôi thúc nhiều quý tộc địa chỉ chuyển sang kinh doanh theo lối tư bản chủ nghĩa : sử dụng máy móc, thuê mướn nhân công, đẩy mạnh khai khẩn...
Phương thức kinh doanh mới tạo nên tầng lớp quý tộc tư sản hoá, gọi là Gioongke.
Trở ngại lớn nhất cho sự phát triển kinh tế tư bản chủ nghĩa ở Đức là đất nước vẫn trong tình trạng bị chia xẻ thành nhiều vương quốc, trong đó Áo và Phổ là hai vương quốc lớn nhất. Vấn đề thống nhất đất nước ngày càng trở thành yêu cầu cấp thiết.
Bộ phận quý tộc quân phiệt Phổ đại diện là Bi-xmác, được sự ủng hộ của giai cấp tư sản đã dùng vũ lực để thống nhất đất nước bằng ba cuộc chiến tranh với các"|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 33 : HOÀN THÀNH CÁCH MẠNG TƯ SẢN Ở CHÂU ÂU VÀ MĨ GIỮA THẾ KỈ XIX 
sgk 10|0166|"nước láng giềng : chống Đan Mạch (1864), chống Áo (1866) và chống Pháp (1870 – 1871). Do thắng lợi, năm 1867, Liên bang Bắc Đức ra đời, bao gồm 18 quốc gia ở Bắc Đức và 3 thành phố tự do. Hiến pháp Đức được thông qua, thừa nhận quyền lực tối cao thuộc về vua Phổ và hạn chế vai trò của Quốc hội.
Với sự thất bại của Pháp trong cuộc chiến tranh Pháp – Phổ (1870 – 1871), Bi-xmác đã gạt được ảnh hưởng của Pháp, thu phục các bang miền Nam, hoàn thành việc thống nhất đất nước.
Ngày 18 – 1 – 1871, lễ thành lập Đế chế Đức được tổ chức tại Cung điện Véc-xai (Pháp). Vua Phổ Vin-hem I chính thức lên ngôi Hoàng đế. Bi-xmác trở thành Thủ tướng nước Đức. Tháng 4 – 1871, Hiến pháp mới được ban hành, quy định nước Đức là một liên bang gồm 22 bang và 3 thành phố tự do, củng cố vai trò của quý tộc quân phiệt Phổ.
Như vậy, việc thống nhất nước Đức mang tính chất một cuộc cách mạng tự sản, tạo điều kiện cho kinh tế tư bản chủ nghĩa phát triển mạnh mẽ ở Đức."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 33 : HOÀN THÀNH CÁCH MẠNG TƯ SẢN Ở CHÂU ÂU VÀ MĨ GIỮA THẾ KỈ XIX 
sgk 10|0167|"2. Cuộc đấu tranh thống nhất I-ta-li-a
Giữa thế kỉ XIX, I-ta-li-a vẫn bị chia thành 7 vương quốc nhỏ(1). Phần lớn các vương quốc theo chế độ quân chủ chuyên chế và chịu sự khống chế của đế quốc Áo ; duy chỉ có Vương quốc Pi-ê-môn-tê là giữ được độc lập với chế độ chính trị và kinh tế tiến bộ hơn cả.
Dưới sự đô hộ của đế quốc Áo và ách thống trị của các thế lực phong kiến trong nước, hầu hết các quốc gia ở I-ta-li-a đều trong tình trạng trì trệ lạc hậu, kinh tế chậm phát triển. Trong khi đó, ở Vương quốc Pi-ê-môn-tê, nền quân chủ lập hiến của triều đại Xa-voa (đại diện cho quyền lợi của liên minh quý tộc tự sản hoá và đại tư sản) đã tạo điều kiện cho kinh tế tư bản chủ nghĩa đi lên.
Giai cấp tư sản ở các vương quốc trên bán đảo I-ta-li-a đều muốn dựa vào Pi-ê-môn-tê để loại bỏ thế lực của Áo, thực hiện việc thống nhất I-ta-li-a. Bá tước Ca-vua – Thủ tướng Pi-ê-môn-tê, chủ trương dùng chiến tranh để thành lập nước I-ta-li-a thống nhất dưới sự lãnh đạo của Vương triều Xa-voa.
Tháng 4 – 1859, Ca-vua liên minh với Pháp tiến hành chiến tranh với Áo.
Trong khi chiến sự đang diễn ra, quần chúng ở các vương quốc thuộc miền Trung I-ta-li-a đã nổi dậy khởi nghĩa. Bọn phong kiến thống trị ở đây phải chạy sang Áo. Liên quân Pi-ê-môn-tê - Pháp, được sự hỗ trợ của đoàn quân tình nguyện Ga-ri-ban-đi, đã đẩy quần áo vào tình thế vô cùng khó khăn.
Tháng 3 – 1860, các vương quốc trên sáp nhập vào Pi-ê-môn-tê.
Tháng 4 – 1860, phong trào khởi nghĩa của nhân dân ở đảo Xi-xi-li-a (miền Nam I-ta-li-a) bùng nổ đòi lật đổ chính quyền tay sai đế quốc Áo và thống nhất đất nước. Ga-ri-ban-đi đem quân xuống giúp nhân dân Nam I-ta-li-a. Đội quân “Áo đỏ” hơn 1000 người do Ga-ri-ban-đi chỉ huy đã rời Giê-nô-va, vượt biển đổ bộ lên đảo Xi-xi-li-a.
Chỉ trong một thời gian ngắn, khoảng 4000 nông dân xin gia nhập đội quân ""Áo đỏ” đã tiến vào thủ đô Na-pô-li, giải phóng toàn bộ miền Nam I-ta-li-a. Một chính quyền mới được thành lập do Ga-ri-ban-đi làm Chấp chính, những chính sách dân chủ được ban hành : chia đất công cho nông dân, những đặc quyền phong kiến bị bãi bỏ...
Sau đó, miền Nam I-ta-li-a được sáp nhập vào Pi-ê-môn-tê (10 – 1860), thành lập Vương quốc I-ta-li-a. Vua Pi-ê-môn-tê là Em-ma-nu-en II được tôn làm Quốc vương, Bá tước Ca-vua làm Thủ tướng."|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 33 : HOÀN THÀNH CÁCH MẠNG TƯ SẢN Ở CHÂU ÂU VÀ MĨ GIỮA THẾ KỈ XIX 
sgk 10|0168|Nhưng đất nước I-ta-li-a vẫn chưa được thống nhất hoàn toàn vì còn hai vùng chưa được giải phóng là Vê-nê-xi-a (bị Áo thống trị) và Rô-ma (dưới sự bảo hộ của Pháp). Năm 1866, I-ta-li-a liên minh với Phổ chống Áo, giải phóng được Vê-nê-xi-a. Năm 1870, với sự thất bại của Pháp trong cuộc chiến tranh Pháp – Phổ, Rô-ma đã thuộc về I-ta-li-a.|Phần ba : LỊCH SỬ THẾ GIỚI CẬN ĐẠI|Chương II : CÁC NƯỚC ÂU – MĨ (Từ đầu thế kỉ XIX đến đầu thế kỉ XX) |Bài 33 : HOÀN THÀNH CÁCH MẠNG TƯ SẢN Ở CHÂU ÂU VÀ MĨ GIỮA THẾ KỈ XIX 
