document_type|page_no|content|part|chapter|lesson
sgk 12|0186|"đến ngày 15 -1- 1973), miền Bắc đã bắn rơi 735 máy bay Mĩ (trong đó có 61 máy bay B52 và 10 máy bay F111), bắn chìm 125 tàu chiến, loại khỏi vòng chiến đấu hàng trăm phi công Mĩ. “Điện Biên Phủ trên không” là trận thắng quyết định của ta, buộc Mĩ phải tuyên bố ngừng hẳn các hoạt động chống phá miền Bắc (15 – 1 – 1973) và kí Hiệp định Pari về chấm dứt chiến tranh, lập lại hoà bình ở Việt Nam (27 - 1 - 1973).Hình 75. Máy bay Mỹ rơi trên đường phố Hà Nội Trong thời gian Mĩ ngừng ném bom sau chiến tranh phá hoại lần thứ nhất và cả trong chiến tranh phá hoại lần thứ hai, miền Bắc vẫn bảo đảm tiếp nhận hàng viện trợ từ bên ngoài, chi viện theo yêu cầu của tiền tuyến miền Nam và cho cả chiến trường Lào, Campuchia.
Trong 3 năm (1969 – 1971), hàng chục vạn thanh niên miền Bắc được gọi nhập ngũ, có 60% trong số đó lên đường bổ sung cho các chiến trường miền Nam, Lào, Campuchia ; khối lượng vật chất đưa vào các chiến trường tăng gấp 1,6 lần so với 3 năm trước đó. Năm 1972, miền Bắc đã động viên hơn 22 vạn thanh niên bổ sung cho lực lượng vũ trang và đưa vào chiến trường nhiều đơn vị bộ đội được huấn luyện và trang bị đầy đủ, cùng với khối lượng vật chất tăng gấp 1,7 lần so với năm 1971."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 22 : NHÂN DÂN HAI MIỀN TRỰC TIẾP CHIẾN ĐẤU CHỐNG ĐẾ QUỐC MĨ XÂM LƯỢC. NHÂN DÂN MIỀN BẮC VỪA CHIẾN ĐẤU VỪA SẢN XUẤT (1965 – 1973) 
sgk 12|0187|"v – HIỆP ĐỊNH PARI NĂM 1973 VỀ CHẤM DỨT CHIẾN TRANH, LẬP LẠI HOÀ BÌNH Ở VIỆT NAM Ngày 31 – 3 – 1968, sau đòn bất ngờ là cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân của quân dân ta, Giônxơn tuyên bố ngừng ném bom phá hoại miền Bắc từ vĩ tuyến 20 trở ra và bắt đầu nói đến đàm phán với Việt Nam.
Ngày 13 – 5 – 1968, cuộc đàm phán chính thức diễn ra tại Pari giữa hai bên là đại diện Chính phủ Việt Nam Dân chủ Cộng hoà và đại diện Chính phủ Hoa Kì, và từ ngày 25 – 1 – 1969 giữa bốn bên là Việt Nam Dân chủ Cộng hoà, Mặt trận Dân tộc giải phóng miền Nam Việt Nam (sau đó là Chính phủ cách mạng lâm thời Cộng hoà miền Nam Việt Nam), Hoa Kì và Việt Nam Cộng hoà (chính quyền Sài Gòn).
Lập trường hai bên Việt Nam và Hoa Kì rất khác nhau, mâu thuẫn nhau, khiến cho cuộc đấu tranh diễn ra gay gắt ngay trên bàn đàm phán, nhiều lúc cuộc thương lượng phải gián đoạn.
Lập trường của phía Việt Nam là đòi quân Mĩ và quân đồng minh của Mĩ rút hết khỏi miền Nam, đòi họ tôn trọng các quyền dân tộc cơ bản của nhân dân Việt Nam và quyền tự quyết của nhân dân miền Nam Việt Nam.
Lập trường của phía Mĩ thì ngược lại, nhất là vấn đề rút quân. Mĩ đòi quân đội miền Bắc cũng phải rút khỏi miền Nam và từ chối kí dự thảo Hiệp định đã được hai bên thoả thuận (10 – 1972), để rồi mở cuộc tập kích chiến lược đường không bằng máy bay B52 vào Hà Nội – Hải Phòng trong 10 ngày đêm cuối năm 1972, với ý đồ buộc phía Việt Nam kí dự thảo Hiệp định do Mĩ đưa ra.
Nhưng Mĩ đã thất bại. Quân dân ta đã đập tan cuộc tập kích chiến lược đường không bằng máy bay B52 của Mĩ, làm nên trận “Điện Biên Phủ trên không”, buộc Mĩ phải kí Hiệp định Pari do Việt Nam đưa ra trước đó."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 22 : NHÂN DÂN HAI MIỀN TRỰC TIẾP CHIẾN ĐẤU CHỐNG ĐẾ QUỐC MĨ XÂM LƯỢC. NHÂN DÂN MIỀN BẮC VỪA CHIẾN ĐẤU VỪA SẢN XUẤT (1965 – 1973) 
sgk 12|0188|"Hiệp định về chấm dứt chiến tranh, lập lại hoà bình ở Việt Nam được kí chính thức ngày 27-1- 1973 tại Pari giữa bốn ngoại trưởng, đại diện cho các chính phủ tham dự Hội nghị và bắt đầu có hiệu lực.
Nội dung Hiệp định gồm những điều khoản cơ bản sau đây : - Hoa Kì và các nước cam kết tôn trọng độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ của Việt Nam. - Hai bên ngừng bắn ở miền Nam vào lúc 24 giờ ngày 27 – 1 – 1973 và Hoa Kì cam kết chấm dứt mọi hoạt động quân sự chống miền Bắc Việt Nam. - Hoa Kì rút hết quân đội của mình và quân các nước đồng minh, huỷ bỏ các căn cứ quân sự, cam kết không tiếp tục dính líu quân sự hoặc can thiệp vào công việc nội bộ của miền Nam Việt Nam. - Nhân dân miền Nam Việt Nam tự quyết định tương lai chính trị của họ thông qua tổng tuyển cử tự do, không có sự can thiệp của nước ngoài. - Các bên thừa nhận thực tế miền Nam Việt Nam có hai chính quyền, hai quân đội, hai vùng kiểm soát và ba lực lượng chính trị (lực lượng cách mạng, lực lượng hoà bình trung lập và lực lượng chính quyền Sài Gòn). - Hai bên trao trả tù binh và dân thường bị bắt. - Hoa Kì cam kết góp phần vào việc hàn gắn vết thương chiến tranh ở Việt Nam và Đông Dương, thiết lập quan hệ bình thường cùng có lợi với Việt Nam.
Hiệp định Pari về Việt Nam (được Hội nghị họp ngày 2 – 3 – 1973 tại Pari, gồm đại biểu các nước Liên Xô, Trung Quốc, Anh, Pháp, bốn bên tham gia kí Hiệp định và bốn nước trong Uỷ ban Giám sát và Kiểm soát quốc tế : Ba Lan, Canađa, Hunggari, Inđônêxia, với sự có mặt của Tổng thư kí Liên hợp quốc, công nhận về mặt pháp lí quốc tế) là thắng lợi của sự kết hợp giữa đấu tranh quân sự, chính trị, ngoại giao, là kết quả cuộc đấu tranh kiên cường, bất khuất của quân dân ta ở hai miền đất nước, mở ra bước ngoặt mới của cuộc kháng chiến chống Mỹ, cứu nước.
Với Hiệp định Pari, Mĩ phải công nhận các quyền dân tộc cơ bản của nhân dân ta, rút hết quân về nước. Đó là thắng lợi lịch sử quan trọng, tạo ra thời cơ thuận lợi để nhân dân ta tiến lên giải phóng hoàn toàn miền Nam."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 22 : NHÂN DÂN HAI MIỀN TRỰC TIẾP CHIẾN ĐẤU CHỐNG ĐẾ QUỐC MĨ XÂM LƯỢC. NHÂN DÂN MIỀN BẮC VỪA CHIẾN ĐẤU VỪA SẢN XUẤT (1965 – 1973) 
sgk 12|0189|"Sau Hiệp định Pari năm 1973 về Việt Nam, Mĩ rút hết quân về nước.
Nhân dân miền Bắc khắc phục hậu quả chiến tranh, khôi phục và phát triển kinh tế - xã hội, ra sức chi viện cho miền Nam. Nhân dân miền Nam đấu tranh chống địch “bình định – lấn chiếm”, tạo thế và lực tiến tới cuộc Tổng tiến công và nổi dậy giải phóng hoàn toàn miền Nam, giành toàn vẹn lãnh thổ Tổ quốc. |- MIỀN BẮC KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI, RA SỨC CHI VIỆN CHO MIỀN NAM Hiệp định Pari năm 1973 về Việt Nam được kí kết, quân Mĩ cùng với quân đồng minh của Mĩ rút khỏi nước ta, làm thay đổi so sánh lực lượng ở miền Nam có lợi cho cách mạng. Miền Bắc trở lại hoà bình, vừa tiến hành khắc phục hậu quả chiến tranh, khôi phục và phát triển kinh tế - xã hội, vừa tiếp tục chi viện cho tiền tuyến miền Nam."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0190|"Đến cuối tháng 6 – 1973, miền Bắc căn bản hoàn thành việc tháo gỡ thuỷ lôi, bom mìn do Mĩ thả trên biển, trên sông, bảo đảm đi lại bình thường.
Sau hai năm 1973 – 1974, về cơ bản miền Bắc khôi phục xong các cơ sở kinh tế, các hệ thống thuỷ nông, mạng lưới giao thông, công trình văn hoá, giáo dục, y tế. Kinh tế có bước phát triển.
Tổng sản phẩm xã hội năm 1973 cao hơn năm 1965 ; năm 1974 cao hơn năm 1973 là 12,4%. Sản lượng lúa năm 1973 là 5 triệu tấn ; đến năm 1974, mặc dù có những khó khăn do thiên tai, miền Bắc cũng đạt được 4,8 triệu tấn.
Năm 1974, giá trị tổng sản lượng công nghiệp và thủ công nghiệp tăng 15% so với năm 1973.
Đến cuối năm 1974, sản xuất công nghiệp, nông nghiệp trên một số mặt quan trọng đã đạt và vượt mức năm 1964 và năm 1971, là hai năm đạt mức cao nhất trong 20 năm xây dựng chủ nghĩa xã hội ở miền Bắc. Đời sống nhân dân được ổn định.
Thực hiện nghĩa vụ hậu phương, trong hai năm 1973 – 1974, miền Bắc đưa vào các chiến trường miền Nam, Campuchia, Lào gần 20 vạn bộ đội, hàng vạn thanh niên xung phong, cán bộ chuyên môn, nhân viên kĩ thuật. Đột xuất trong hai tháng đầu năm 1975, miền Bắc gấp rút đưa vào miền Nam 57 000 bộ đội (trong tổng số 108 000 bộ đội của kế hoạch động viên năm 1975).
Về vật chất – kĩ thuật, miền Bắc đã có những nỗ lực phi thường, đảm bảo đầy đủ và kịp thời nhu cầu to lớn và cấp bách của cuộc Tổng tiến công chiến lược ở miền Nam.
Từ đầu mùa khô 1973 – 1974 đến đầu mùa khô 1974 – 1975, miền Bắc đưa vào chiến trường hơn 26 vạn tấn vũ khí, đạn dược, quân trang, quân dụng, xăng dầu, thuốc men, lương thực, thực phẩm, trong đó có 4,6 vạn tấn vũ khí đạn dược, 12,4 vạn tấn gạo, 3,2 vạn tấn xăng dầu.
Chi viện cho miền Nam trong thời kì này, ngoài yêu cầu phục vụ nhiệm vụ chiến đấu với trọng tâm tiến tới Tổng tiến công và nổi dậy Xuân 1975, còn yêu cầu phục vụ nhiệm vụ xây dựng vùng giải phóng trên các mặt (quốc phòng, kinh tế, giao thông vận tải, văn hoá, giáo dục, y tế) và chuẩn bị cho nhiệm vụ tiếp quản vùng giải phóng sau khi chiến tranh kết thúc."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0191|"|| - MIỀN NAM ĐẤU TRANH CHỐNG ĐỊCH BÌNH ĐỊNH - LẤN CHIẾM”, TẠO THẾ VÀ LỰC TIẾN TỚI GIẢI PHÓNG HOÀN TOÀN Với Hiệp định Pari năm 1973, ta đã “đánh cho Mỹ cút”. Ngày 29 – 3 – 1973, toán lính Mĩ cuối cùng rút khỏi nước ta, song do “nguy chưa nhào”, Mĩ vẫn giữ lại hơn 2 vạn cố vấn quân sự, lập ra Bộ chỉ huy quân sự, tiếp tục viện trợ quân sự, kinh tế cho chính quyền Sài Gòn.
Được cố vấn Mĩ chỉ huy và nhận viện trợ của Mĩ, chính quyền Sài Gòn ngang nhiên phá hoại Hiệp định Pari. Chúng huy động gần như toàn bộ lực lượng tiến hành chiến dịch “tràn ngập lãnh thổ”, liên tiếp mở những cuộc hành quân “bình định - lấn chiếm” vùng giải phóng của ta. Đây thực chất là hành động tiếp tục chiến lược “Việt Nam hoá chiến tranh” của Níchxơn.
Việc kí Hiệp định Pari năm 1973 về chấm dứt chiến tranh ở Việt Nam và việc quân Mĩ rút khỏi nước ta đã tạo nên sự thay đổi trong so sánh lực lượng giữa cách mạng và phản cách mạng, có lợi cho cuộc đấu tranh của nhân dân ta ở miền Nam chống âm mưu, hành động mới của Mỹ và chính quyền Sài Gòn.
Trong cuộc đấu tranh chống địch “bình định - lấn chiếm”, chống âm mưu “tràn ngập lãnh thổ” của chúng những tháng đầu sau khi kí Hiệp định, quân dân ta đã đạt được một số kết quả nhất định. Nhưng do không đánh giá hết âm mưu phá hoại Hiệp định của địch, do quá nhấn mạnh đến hoà bình, hoà hợp dân tộc,... nên tại một số địa bàn quan trọng, chúng ta bị mất đất, mất dân.
Nắm bắt tình hình trên, tháng 7- 1973, Ban Chấp hành Trung ương Đảng họp Hội nghị lần thứ 21. Trên cơ sở nhận định kẻ thù vẫn là đế quốc Mĩ và tập đoàn Nguyễn Văn Thiệu – kẻ đang phá hoại hoà bình, hoà hợp dân tộc, ngăn cản nhân dân ta đi tới độc lập, tự do, thống nhất Tổ quốc – Hội nghị nêu rõ"|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0192|"nhiệm vụ cơ bản của cách mạng miền Nam trong giai đoạn hiện tại là tiếp tục cuộc cách mạng dân tộc dân chủ nhân dân và nhấn mạnh trong bất cứ tình hình nào cũng phải tiếp tục con đường cách mạng bạo lực, phải nắm vững chiến lược tiến công, kiên quyết đấu tranh trên cả ba mặt trận quân sự, chính trị, ngoại giao.
Thực hiện Nghị quyết Hội nghị Trung ương lần thứ 21 của Đảng, từ cuối năm 1973, quân dân ta ở miền Nam không những kiên quyết đánh trả địch, bảo vệ vùng giải phóng, mà còn chủ động mở những cuộc tiến công địch tại những căn cứ xuất phát các cuộc hành quân của chúng, mở rộng vùng giải phóng.
Cuối năm 1974 – đầu năm 1975, ta mở đợt hoạt động quân sự ở vùng đồng bằng sông Cửu Long và Đông Nam Bộ. Quân ta đã giành thắng lợi vang dội trong chiến dịch đánh Đường 14 - Phước Long (từ ngày 12 - 12 - 1974 đến ngày 6-1- 1975), loại khỏi vòng chiến đấu 3 000 địch, giải phóng Đường 14, thị xã và toàn tỉnh Phước Long với 50 000 dân.
Sau chiến thắng này của ta, chính quyền Sài Gòn phản ứng mạnh và đưa quân đến hòng chiếm lại, nhưng đã thất bại. Mĩ chỉ phản ứng yếu ớt, chủ yếu dùng áp lực đe doạ từ xa.
Thực tế thắng lợi của ta ở Phước Long, phản ứng của Mĩ và chính quyền Sài Gòn sau đó cho thấy rõ sự lớn mạnh và khả năng thắng lớn của quân ta, sự suy yếu và bất lực của quân đội Sài Gòn, về khả năng can thiệp trở lại bằng quân sự rất hạn chế của Mĩ.
Phối hợp với đấu tranh quân sự, nhân dân ta ở miền Nam đẩy mạnh đấu tranh chính trị, ngoại giao nhằm tố cáo hành động của Mỹ và chính quyền Sài Gòn vi phạm Hiệp định, phá hoại hoà bình, hoà hợp dân tộc ; nêu cao tính chất chính nghĩa cuộc chiến đấu của nhân dân ta, đòi lật đổ chính quyền Nguyễn Văn Thiệu, thực hiện các quyền tự do dân chủ.
Tại các vùng giải phóng, đồng thời với cuộc đấu tranh bảo vệ quê hương, nhân dân ta ra sức khôi phục và đẩy mạnh sản xuất, tăng nguồn dự trữ chiến lược cho cuộc chiến đấu hoàn thành giải phóng miền Nam.
Năm 1973, diện tích gieo trồng ở các vùng giải phóng thuộc đồng bằng sông Cửu Long tăng 20% so với năm 1972. Nhà sản xuất phát triển, đóng góp của nhân dân cho cách mạng ngày càng tăng. Năm 1973, nhân dân Khu 9 (miền Tây Nam Bộ) đã đóng góp 1,7 triệu gia lúa (bằng 34 000 tấn) và 6 tháng đầu năm 1974, đóng góp được 2,4 triệu gia (bằng 48 000 tấn)."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0193|"Các ngành sản xuất công nghiệp, thủ công nghiệp, thương nghiệp, các mặt hoạt động văn hoá, xã hội, giáo dục, y tế cũng được đẩy mạnh.
III – GIẢI PHÓNG HOÀN TOÀN MIỀN NAM, GIÀNH TOÀN VẸN LÃNH THỔ TỔ QUỐC 1. Chủ trương, kế hoạch giải phóng miền Nam
Cuối năm 1974 – đầu năm 1975, trong tình hình so sánh lực lượng ở miền Nam thay đổi mau lẹ có lợi cho cách mạng, Bộ Chính trị Trung ương Đảng đề ra kế hoạch giải phóng hoàn toàn miền Nam trong hai năm 1975 và 1976.
Nhưng Bộ Chính trị nhấn mạnh “cả năm 1975 là thời cơ” và chỉ rõ “nếu thời cơ đến vào đầu hoặc cuối năm 1975 thì lập tức giải phóng miền Nam trong năm 1975”.
Bộ Chính trị cũng nhấn mạnh sự cần thiết tranh thủ thời cơ đánh thắng nhanh để đỡ thiệt hại về người và của cho nhân dân, giữ gìn tốt cơ sở kinh tế, công trình văn hoá v.., giảm bớt sự tàn phá của chiến tranh.
2. Cuộc Tổng tiến công và nổi dậy Xuân 1975
Cuộc Tổng tiến công và nổi dậy Xuân 1975 đã diễn ra trong gần hai tháng (từ ngày 4- 3 đến ngày 2 - 5) qua ba chiến dịch lớn : Tây Nguyên, Huế - Đà Nẵng và Chiến dịch Hồ Chí Minh đánh vào Sài Gòn. a) Chiến dịch Tây Nguyên (từ ngày 4 3 đến ngày 24 - 3) Tây Nguyên là địa bàn chiến lược quan trọng, cả ta và địch đều cố nắm giữ. Nhưng do nhận định sai hướng tiến công của quân ta, địch chốt giữ ở đây một lực lượng"|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0194|"mỏng, bố phòng sơ hở. Căn cứ vào đó, Bộ Chính trị Trung ương Đảng ta quyết định chọn Tây Nguyên làm hướng tiến công chủ yếu trong năm 1975.
Thực hiện kế hoạch, ta tập trung chủ lực mạnh với vũ khí, kĩ thuật hiện đại, mở chiến dịch quy mô lớn ở Tây Nguyên. Trận then chốt mở màn ở Buôn Ma Thuột ngày 10 – 3 – 1975 đã giành thắng lợi (trước đó, ngày 4- 3 quân ta đánh nghi binh Plâyku và Kon Tum nhằm thu hút quân địch vào hướng đó). Ngày 12 – 3 – 1975, địch phản công chiếm lại Buôn Ma Thuột, nhưng không thành."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0195|"Sau thất bại ở Buôn Ma Thuột, hệ thống phòng thủ của địch ở Tây Nguyên Trung chuyển, quân địch mất tinh thần, hàng ngũ rối loạn.
Ngày 14 – 3 – 1975, Nguyễn Văn Thiệu ra lệnh rút toàn bộ quân khỏi Tây Nguyên về giữ vùng duyên hải miền Trung. Trên đường rút chạy, chúng bị quân ta truy kích tiêu diệt. Đến ngày 24 – 3 – 1975, Tây Nguyên rộng lớn với 60 vạn dân hoàn toàn được giải phóng.
Chiến dịch Tây Nguyên thắng lợi đã chuyển cuộc kháng chiến chống Mỹ, cứu nước sang giai đoạn mới : từ tiến công chiến lược ở Tây Nguyên phát triển thành tổng tiến công chiến lược trên toàn chiến trường miền Nam. b) Chiến dịch Huế – Đà Nẵng (từ ngày 21 – 3 đến ngày 29 – 3) Nhận thấy thời cơ chiến lược đến nhanh và hết sức thuận lợi ngay khi chiến dịch Tây Nguyên đang tiếp diễn, Bộ Chính trị có quyết định kịp thời kế hoạch giải phóng Sài Gòn và toàn miền Nam, trước tiên là tiến hành chiến dịch giải phóng Huế - Đà Nẵng.
Phát hiện địch co cụm ở Huế, ngày 21 – 3, quân ta đánh thẳng vào căn cứ địch, chặn các đường rút chạy của chúng, hình thành thế bao vây trong thành phố. Đúng 10 giờ 30 phút ngày 25 – 3, quân ta tiến vào cố đô Huế, đến hôm sau (26 – 3) thì giải phóng thành phố và toàn tỉnh Thừa Thiên.
Cùng thời gian giải phóng Huế, quân ta tiến vào giải phóng thị xã Tam Ki, Quảng Ngãi, Chu Lai v.., tạo thêm một hướng uy hiếp Đà Nẵng từ phía nam.
Đà Nẵng, thành phố lớn thứ hai ở miền Nam, căn cứ quân sự liên hợp lớn nhất của Mĩ và quân đội Sài Gòn, rơi vào thế cô lập. Hơn 10 vạn địch bị dồn về đây trở nên hỗn loạn, mất hết khả năng chiến đấu. Sáng 29 – 3, quân ta từ ba phía bắc, tây, nam tiến thẳng vào thành phố, đến 3 giờ chiều thì giải phóng toàn bộ Đà Nẵng."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0196|"Từ cuối tháng 3 đến đầu tháng 4, nhân dân các tỉnh còn lại ở ven biển miền Trung, Nam Tây Nguyên và một số tỉnh ở Nam Bộ, có sự hỗ trợ của lực lượng vũ trang địa phương và quân chủ lực, đã nổi dậy đánh địch, giành quyền làm chủ. Các đảo biển miền Trung cũng lần lượt được giải phóng. c) Chiến dịch Hồ Chí Minh (từ ngày 26 – 4 đến ngày 30 – 4) Sau thắng lợi của chiến dịch Tây Nguyên và chiến dịch Huế – Đà Nẵng, Bộ Chính trị Trung ương Đảng nhận định: “Thời cơ chiến lược đã đến, ta có điều kiện hoàn thành sớm quyết tâm giải phóng miền Nam”; từ đó đi đến quyết định: “Phải tập trung nhanh nhất lực lượng, binh khí kĩ thuật và vật chất giải phóng miền Nam trước mùa mưa (trước tháng 5 – 1975)”; chiến dịch giải phóng Sài Gòn - Gia Định được Bộ Chính trị quyết định mang tên là chiến dịch Hồ Chí Minh.
Trước khi bắt đầu chiến dịch giải phóng Sài Gòn, quân ta tiến công Xuân Lộc và Phan Rang - những căn cứ phòng thủ trọng yếu của địch để bảo vệ Sài Gòn từ phía đông.
Trước việc tuyến phòng thủ bị chọc thủng (Phan Rang ngày 16 – 4, Xuân Lộc ngày 21 – 4) và Phnôm Pênh (thủ đô của Campuchia) giải phóng (17- 4), nội bộ Mĩ và chính quyền Sài Gòn càng thêm hoảng loạn. Ngày 18 – 4, Tổng thống Mĩ ra lệnh di tản hết người Mỹ khỏi Sài Gòn. Ngày 21 – 4, Nguyễn Văn Thiệu tuyên bố từ chức Tổng thống Chính phủ Sài Gòn.
17 giờ ngày 26 – 4, quân ta được lệnh nổ súng mở đầu chiến dịch. Năm cánh quân vượt qua tuyến phòng thủ vòng ngoài của địch tiến vào trung tâm Sài Gòn, đánh chiếm các cơ quan đầu não của chúng.
10 giờ 45 phút ngày 30 – 4, xe tăng và bộ binh của ta tiến vào Dinh Độc Lập, bắt toàn bộ Nội các Sài Gòn. Dương Văn Minh, vừa lên giữ chức Tổng thống ngày 28 – 4, đã phải tuyên bố đầu hàng không điều kiện. Đến 11 giờ 30 phút cùng ngày, lá cờ cách mạng tung bay trên nóc Dinh Độc Lập, báo hiệu sự toàn thắng của chiến dịch Hồ Chí Minh lịch sử."|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
sgk 12|0197|"Sau khi giải phóng Sài Gòn, lực lượng vũ trang và nhân dân các tỉnh còn lại miền Nam thừa thắng nhất tề đứng lên tiến công và nổi dậy, theo phương thức “xã giải phóng xã, huyện giải phóng huyện, tỉnh giải phóng tỉnh”. Đến ngày 2 - 5, Châu Đốc là tỉnh cuối cùng được giải phóng.
TOIT HE ER #"|PHẦN HAI : LỊCH SỬ VIỆT NAM TỪ NĂM 1919 ĐẾN NĂM 2000|Chương IV : Việt Nam từ năm 1954 đến năm 1975 |Bài 23 : KHÔI PHỤC VÀ PHÁT TRIỂN KINH TẾ - XÃ HỘI Ở MIỀN BẮC, GIẢI PHÓNG HOÀN TOÀN MIỀN NAM (1973 - 1975) 
