question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 1|A. quân chủ chuyên chế.                      B. quân chủ lập hiến.    C. thuộc địa nửa phong kiến.                 D. cộng hoà.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Trước cách mạng tháng 2/1917, Nga là nước |trước cách_mạng tháng 21917 nga là nước|. quân chủ chuyên chế.|quân_chủ chuyên_chế
Câu 2|A. Phát xít.                      B. Liên minh.	C. Hiệp ước.                     D. Đồng minh.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Trong chiến tranh thế giới lần thứ nhất (1914 - 1918), nước Nga  tham gia khối quân sự nào?|trong chiến_tranh thế_giới lần thứ nhất 1914 1918 nước nga tham_gia khối quân_sự nào|Hiệp ước.|hiệp_ước
Câu 3|A. TBCN phát triển.                                    B.  nông nghiệp lạc hậu.C. TBCN chậm phát triển.                           C. công nghiệp.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Đầu thế kỉ XX, Nga là nước có nền kinh tế|đầu thế_kỉ xx nga là nước có nền kinh_tế|nông nghiệp lạc hậu.|nông_nghiệp lạc_hậu
Câu 4|A. đưa nước Nga ra khỏi chiến tranh thế giới lần thứ nhất.B. lật đổ chế độ quân chủ chuyên chế Nga hoàng.C. giải  quyết được mâu thuẫn giữa giai cấp tư sản và vô sản.D. giải  quyết được vấn đề ruộng đất và vấn đề dân tộc ở Nga.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Cách mạng tháng Hai năm 1917 đã|cách_mạng tháng hai năm 1917 đã|lật đổ chế độ quân chủ chuyên chế Nga hoàng.|lật_đổ chế_độ quân_chủ chuyên_chế nga hoàng
Câu 5|A. đứng ngoài cuộc Chiến tranh thế giới thứ nhấtB. đẩy nhân dân Nga vào cuộc chiến tranh đế quốc.C. tham gia chiến tranh một cách có điều kiện.      D. tham gia chiến tranh khi thấy có lợi nhuận|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Trong cuộc Chiến tranh thế giới thứ nhất (1914 - 1918) Nga hoàng đã|trong cuộc chiến_tranh thế_giới thứ nhất 1914 1918 nga hoàng đã|. đẩy nhân dân Nga vào cuộc chiến tranh đế quốc.|đẩy nhân_dân nga vào cuộc chiến_tranh đế_quốc
Câu 6|A. Bất lực.					B. Đàn áp.C. Nhờ sự giúp đỡ của các đế quốc khác.	D. Bỏ chạy ra nước ngoài.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Trước phong trào đấu tranh của nhân dân, thái độ của Nga hoàng như thế nào?|trước phong_trào đấu_tranh của nhân_dân thái_độ của nga hoàng như thế_nào|Bất lực|bất_lực
Câu 7|B chính quyền của giai cấp tư sản.C. chế độ Nga hoàng, tồn tại hai chính quyền . 	          D.chế độ Nga hoàng, tồn tại ba chính quyền.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|": Kết quả của cuộc cách mạng tháng Hai năm 1917 là lật đổ
A.  chế độ Nga hoàng.                                                          "|"kết_quả của cuộc cách_mạng tháng hai năm 1917 là lật_đổ 
 a chế_độ nga hoàng"|chế độ Nga hoàng, tồn tại hai chính quyền .|chế_độ nga hoàng tồn_tại hai chính_quyền
Câu 8|A. Xuất hiện tình trạng hai chính quyền song song tồn tại.     B. Quân đội cũ nổi dậy chống phá.C. Các nước đế quốc can thiệp vào nước Nga.D. Nhiều đảng phái phản động nổi dậy chống phá cách mạng.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Tình hình chính trị của nước Nga sau thắng lợi của Cách mạng tháng Hai năm 1917 là?|tình_hình chính_trị của nước nga sau thắng_lợi của cách_mạng tháng hai năm 1917 là|. Xuất hiện tình trạng hai chính quyền song song tồn tại.|xuất_hiện tình_trạng hai chính_quyền song_song tồn_tại
Câu 9|A. cách mạng dân chủ tư sản sang cách mạng XHCN.B. cách mạng dân chủ tư sản kiểu cũ sang cách mạng dân chủ tư sản kiểu mớiC. đấu tranh chính trị sang khởi nghĩa vũ trang giành chính quyền.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Luận cương tháng tư của Lê nin đã chỉ ra mục tiêu và đường lối của Cách mạng tháng Mười là chuyển từ|luận_cương tháng tư của lê nin đã chỉ ra mục_tiêu và đường_lối của cách_mạng tháng mười là chuyển từ|cách mạng dân chủ tư sản sang cách mạng XHCN.|cách_mạng dân_chủ tư_sản sang cách_mạng xhcn
Câu 10|A. cuộc biểu tình của 9 vạn nữ công nhân Pê-tơ-rô-grat. B. cuộc tấn công Cung điên mùa đông vào ngày 25/10/1917.C. cuộc khởi nghĩa vũ trang của công nhân ở Mát-xcơ-va.D. cuộc nổi dậy của nông dân vùng ngoại ô Mát-xcơ-va.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|"D. cách mạng tư sản sang cách mạng vô sản. 
: Sự kiện mở đầu cuộc cách mạng dân chủ tư sản tháng Hai năm 1917 ở Nga là"|"d cách_mạng tư_sản sang cách_mạng vô_sản 
 sự_kiện mở_đầu cuộc cách_mạng dân_chủ tư_sản tháng hai năm 1917 ở nga là"|cuộc biểu tình của 9 vạn nữ công nhân Pê-tơ-rô-grat|cuộc biểu_tình của 9 vạn nữ công_nhân pêtơrôgrat
Câu 11|A. Đồng tình ủng hộ.			B. Bất lực trước tình hình đó.C. Bỏ chạy ra nước ngoài.		D. Nổi dậy đấu tranh |exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Thái độ của nhân dân trước việc Nga hoàng đẩy nước Nga vào cuộc chiến tranh đế quốc?|thái_độ của nhân_dân trước việc nga hoàng đẩy nước nga vào cuộc chiến_tranh đế_quốc|. Nổi dậy đấu tranh|nổi_dậy đấu_tranh
Câu 12|A. khủng hoảng trầm trọng về kinh tế.	B. nạn thất nghiệp tăng nhanh.C. bị các nước đế quốc thôn tính.		D. khủng hoảng trầm trọng toàn diện|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Nga Hoàng tham gia Chiến tranh thế giới thứ nhất (1914 - 1918) đã đẩy nước Nga vào tình trạng|nga hoàng tham_gia chiến_tranh thế_giới thứ nhất 1914 1918 đã đẩy nước nga vào tình_trạng|khủng hoảng trầm trọng toàn diện|khủng_hoảng trầm_trọng toàn_diện
Câu 13|A. nền chuyên chính của giai cấp vô sản.		   B. chính quyền của giai cấp Tư sản.C. nền chuyên chính của của quý tộc và phong kiến.    D. chính phủ tư sản lâm thời và các Xô Viết. |exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Chính quyền được thành lập sau cách mạng tháng Hai năm 1917 là|chính_quyền được thành_lập sau cách_mạng tháng hai năm 1917 là|chính phủ tư sản lâm thời và các Xô Viết|chính_phủ tư_sản lâm_thời và các xô_viết
Câu 14|A. bùng nổ cuộc cách mạng xóa bỏ chế độ Nga Hoàng.B. mở đầu cuộc cách mạng tháng Mười Nga năm 1917. C. cách mạng tháng Mười Nga năm 1917 giành thắng lợi hoàn toàn.D. tuyên bố Chính phủ tư sản lâm thời đã bị sụp đổ.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Đêm 24/10/1917 các đội cận vệ đỏ đánh chiếm vị trí then chốt ở thủ đô và bao vây cung điện mùa Đông là sự kiện|đêm 24101917 các đội cận_vệ đỏ đánh chiếm vị_trí then_chốt ở thủ_đô và bao_vây cung_điện mùa đông là sự_kiện|mở đầu cuộc cách mạng tháng Mười Nga năm 1917.|mở_đầu cuộc cách_mạng tháng mười nga năm 1917
Câu 15|A. Mở ra kỉ nguyên mới và làm thay đổi hoàn toàn tình hình đất nước Nga.B. Đưa giai cấp công nhân, nhân dân lao động đứng lên làm chủ đất nước.C. Làm thay đổi cục diện thế giới.D. Đưa tới sự ra đời của nhà nước tư sản đầu tiên trên thế giới.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Đâu không phải là ý nghĩa của cách mạng tháng Mười Nga 1917?|đâu không phải là ý_nghĩa của cách_mạng tháng mười nga 1917|. Đưa tới sự ra đời của nhà nước tư sản đầu tiên trên thế giới.|đưa tới sự ra_đời của nhà_nước tư_sản đầu_tiên trên thế_giới
Câu 16|A. dân tộc dân chủ.		B. dân chủ tư sản kiều mới.C. dân chủ tư sản.		D. giải phóng dân tộc.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Cách mạng tháng Hai năm 1917 ở Nga có tính chất |cách_mạng tháng hai năm 1917 ở nga có tính_chất|dân chủ tư sản kiều mới.|dân_chủ tư_sản kiều mới
Câu 17|A. dân chủ tư sản kiểu cũ.			B. dân chủ tư sản kiều mới.C. dân chủ tư sản.				D. xã hội chủ nghĩa.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Cách mạng tháng Mười năm 1917 ở Nga mang tính chất là cuộc cách mạng|cách_mạng tháng mười năm 1917 ở nga mang tính_chất là cuộc cách_mạng|xã hội chủ nghĩa|xã_hội chủ_nghĩa
Câu 18|A. Do Đảng Bôn - sê - vích lãnh đạo.B. Do tư sản và vô sản cùng tham gia cách mạng.C. Sự đối lập về quyền lợi giữa tư sản và vô sản.D. Tư sản, vô sản chưa đủ mạnh để có thể một mình nắm chính quyền.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Nguyên nhân xuất hiện cục diện hai chính quyền song tồn tại ở nước Nga sau cách mạng tháng Hai là?|nguyên_nhân xuất_hiện cục_diện hai chính_quyền song tồn_tại ở nước nga sau cách_mạng tháng hai là|Tư sản, vô sản chưa đủ mạnh để có thể một mình nắm chính quyền.|tư_sản vô_sản chưa đủ mạnh để có_thể một_mình nắm chính_quyền
Câu 20|A. lật đổ Chính phủ lâm thời.		B. lật đổ bọn phản động trong nước.C. lật đổ chế độ phong kiến Nga hoàng.	D. lật đổ giai cấp tư sản và chế độ phong kiến Nga hoàng.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Nhiệm vụ của cách mạng tháng Mười năm 1917 ở nước Nga là|nhiệm_vụ của cách_mạng tháng mười năm 1917 ở nước nga là|A. lật đổ Chính phủ lâm thời.|lật_đổ chính_phủ lâm_thời
Câu 21|A. Mâu thuẫn xã hội ngày càng gay gắt hơn.          B. Nga hoàng bất lực trong giải quyết mâu thuẫn.C. Giai cấp tư sản không muốn Nga hoàng tồn tại. D. Nga hoàng đưa nước Nga tham gia vào chiến tranh|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Tại sao nói “đầu năm 1917, nước Nga đang tiến sát tới một cuộc cách mạng”?|tại_sao nói “ đầu năm 1917 nước nga đang tiến sát tới một cuộc cách_mạng ”|B. Nga hoàng bất lực trong giải quyết mâu thuẫn.|nga hoàng bất_lực trong giải_quyết mâu_thuẫn
Câu 22|A.Kinh tế nông nghiệp rất lạc hậu.B. Kinh tế tư bản chủ nghĩa phát triển nhanh C. Đứng vị trí thứ nhất thế giới về sản lượng công nghiệp.D. Mần mống kinh tế TBCN  đã xuất hiện.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Nét nổi bật nhất về tình hình kinh tế của Nga trước cách mạng là:|nét nổi_bật nhất về tình_hình kinh_tế của nga trước cách_mạng là|A.Kinh tế nông nghiệp rất lạc hậu.|kinh_tế nông_nghiệp rất lạc_hậu
Câu 23|A.Nông dân               B. Công nhân.           C. Công nhân, binh lính, phụ nữ.             D. Binh lính.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019| : Lực lượng tham gia trong cuộc cách mạng tháng Hai là:|lực_lượng tham_gia trong cuộc cách_mạng tháng hai là|C. Công nhân, binh lính, phụ nữ|công_nhân binh_lính phụ_nữ
Câu 24|A.Hòa bình.                       B. Kết hợp vừa đấu tranh hòa bình vừa đấu tranh vũ tranh.C. Khỡi nghĩa vũ tranh.                C. Thương lượng đàm phán.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Phương pháp đấu tranh ban đầu được sử dụng để chuyển chính quyền từ tay giai cấp tư sản sang giai cấp vô sản là:|phương_pháp đấu_tranh ban_đầu được sử_dụng để chuyển chính_quyền từ tay giai_cấp tư_sản sang giai_cấp vô_sản là|A.Hòa bình.|hòa_bình
Câu 25|A.Cách mạng vô sản.                B. Cách mạng dân chủ tư sản kiểu mới.C. Cách mạng tư sản.               D. Cách mạng dân chủ tư sản.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Tính chất của cuộc cách mạng tháng Hai ở Nga là:|tính_chất của cuộc cách_mạng tháng hai ở nga là|.                B. Cách mạng dân chủ tư sản kiểu mới.|b cách_mạng dân_chủ tư_sản kiểu mới
Câu 1|A. Ban hành sắc lệnh hòa bình và sắc lệnh ruộng đất.       B. Ban hành chính sách cộng sản thời chiến.C. Ban hành chính sách kinh tế mới.  		        D. Cải cách chính phủ.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Vào tháng 3/ 1921, để khôi phục kinh tế sau chiến tranh, Lênin và Đảng Bôn sêvich đã|vào tháng 3 1921 để khôi_phục kinh_tế sau chiến_tranh lênin và đảng bôn sêvich đã|C. Ban hành chính sách kinh tế mới.|ban_hành chính_sách kinh_tế mới
Câu 2|A. Chính sách cộng sản thời chiến.        B. Các kế hoạch 5 năm của Liên Xô từ năm 1921 đến năm 1941.C. Liên bang Cộng hòa xã hội chủ nghĩa Xô Viết.                D. Chính sách kinh tế mới.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. “NEP” là cụm từ viết tắt của|“ nep ” là cụm từ viết tắt của|D. Chính sách kinh tế mới.|chính_sách kinh_tế mới
Câu 3|A. Nông dân chiếm đa số trong xã hội.B. Nông nghiệp là ngành kinh tế then chốt trong nền kinh tế quốc dân.C. Chính sách trung thu lương thực thừa đang làm nhân dân bất bình.D. Các sản phẩm nông nghiệp đáp ứng được nhu cầu xuất khẩu của đất nước.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|.  Việc thực hiện “ chính sách kinh tế mới” ( NEP) bắt đầu tư nông nghiệp vì|việc thực_hiện “ chính_sách kinh_tế mới ” nep bắt_đầu_tư nông_nghiệp vì|C. Chính sách trung thu lương thực thừa đang làm nhân dân bất bình.|chính_sách trung_thu lương_thực thừa đang làm nhân_dân bất_bình
Câu 4|A. Nhẹ		B. Quốc phòng.	C. Xã hội chủ nghĩa.		D. Giao thông vận tải.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Nhiệm vụ trọng tâm trong công cuộc xây dựng chủ nghĩa xã hội ở Liên Xô từ năm 1925 đến năm 1941 là phát triển công nghiệp|nhiệm_vụ trọng_tâm trong công_cuộc xây_dựng chủ_nghĩa xã_hội ở liên xô từ năm 1925 đến năm 1941 là phát_triển công_nghiệp|C. Xã hội chủ nghĩa.|xã_hội chủ_nghĩa
Câu 5|A. Hoàn Thành tập thể hóa nông nghiệp.B. Hơn 60 triệu người dân liên xô xát nạn mù chữ.C. Đời sống vật chất, tinh thần của người dân ngày càng được tăng lên.D. Liên Xô từ nước nông nghiệp trở thành cường quốc công nghiệp xã hội chủ nghĩa.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Thành tựu lớn nhất của Liên Xô trong công cuộc xây dựng chủ nghĩa xã hội trong giai đoạn 1925 – 1941 là|thành_tựu lớn nhất của liên xô trong công_cuộc xây_dựng chủ_nghĩa xã_hội trong giai_đoạn 1925 – 1941 là|D. Liên Xô từ nước nông nghiệp trở thành cường quốc công nghiệp xã hội chủ nghĩa.|liên xô từ nước nông_nghiệp trở_thành cường_quốc công_nghiệp xã_hội chủ_nghĩa
Câu 6|A. Liên Xô trở thành thị trường tiềm năng đối với nền kinh tế của các nước lớn.B. Liên Xô đã khẳng định được uy tín ngày càng cao trên trường quốc tế.C. Mâu thuẫn giữa tư bản chủ nghĩa và xã hội chủ nghĩa là chấm dứt.D. Các nước đế quốc đã để sợ Liên Xô.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Từ năm 1922 đến năm 1933 nhiều nước trên thế giới đã công nhận và thiết lập quan hệ ngoại giao với Liên Xô. Điều này chứng tỏ|từ năm 1922 đến năm 1933 nhiều nước trên thế_giới đã công_nhận và thiết_lập quan_hệ ngoại_giao với liên xô điều này chứng_tỏ|B. Liên Xô đã khẳng định được uy tín ngày càng cao trên trường quốc tế.|liên xô đã khẳng_định được uy_tín ngày_càng cao trên trường quốc_tế
Câu 7|A.Nền kinh tế quốc dân phát triển nhanh. 	B.Nền kinh tế quốc dân bị tàn phá nghiêm trọng. C.Tình hình chính trị không ổn định               	 D.Các lực lượng cách mạng điên cuồng chống phá.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Nội dung nào không đúng khi phản ánh bối cảnh nước Nga Xô viết thực hiện Chính sách kinh tế mới.|nội_dung nào không đúng khi phản_ánh bối_cảnh nước nga xô_viết thực_hiện chính_sách kinh_tế mới|A.Nền kinh tế quốc dân phát triển nhanh.|nền kinh_tế quốc dân phát_triển nhanh
Câu 8|A.Nông nghiệp, công nghiệp, thương nghiệp, ngoại thươngB.Nông nghiệp, giao thông vận tải, công nghiệpC.Nông nghiệp, công nghiệp, thương nghiệp và tiền tệD.Nông nghiệp, công nghiệp, quốc phòng|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Chính sách kinh tế mới đã thực hiện những nội dung nào?|chính_sách kinh_tế mới đã thực_hiện những nội_dung nào|C.Nông nghiệp, công nghiệp, thương nghiệp và tiền tệ|nông_nghiệp công_nghiệp thương nghiệp và tiền_tệ
Câu 9|A.Nhà nước kiểm soát toàn bộ nền công nghiệp.B.Nhà nước tập trung khôi phục công nghiệp nặng.C.Cho phép tư nhân thuê hoặc xây dựng những xí nghiệp loại nhỏ.D. Phần lớn các xí nghiệp chuyển sang hoạch toán kinh tế.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Nội dung nào không đúng trong về công nghiệp trong Chính sách kinh tế mới.|nội_dung nào không đúng trong về công_nghiệp trong chính_sách kinh_tế mới|A.Nhà nước kiểm soát toàn bộ nền công nghiệp.|nhà_nước kiểm_soát toàn_bộ nền công_nghiệp
Câu 10|A. sự phát triển kịp thời của nền kinh tế nước Nga Xô viết so với các nước tư bảnB. kinh tế nước Nga Xô viết phát triển nhanhC. nhân dân xô viết đánh thắng giặc trong thù ngoàiD. sự chuyển đổi kịp thời từ kinh tế nhà nước năm độc quyền về mọi mặt sang nền kinh tế nhiều thanh phần|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Tác dụng của Chính sách kinh tế mới của Lê – nin là:|tác_dụng của chính_sách kinh_tế mới của lê – nin là|D. sự chuyển đổi kịp thời từ kinh tế nhà nước năm độc quyền về mọi mặt sang nền kinh tế nhiều thanh phần|sự chuyển_đổi kịp_thời từ kinh_tế nhà_nước năm độc_quyền về mọi mặt sang nền kinh_tế nhiều thanh phần
Câu 11|A.Nga, U –crai- na, Bê- la –rút- xi –a và  Ba LanB. Nga,  U –crai- na, Bê- la –rút- xi –a và ngoại Cáp- ca -dơC. Nga,  U –crai- na, Bê- la –rút- xi –a và Hung ga riD. Nga, U –crai- na, Bê- la –rút- xi –a và Bun ga ri|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:  Liên bang Cộng Hoà xã hội chủ nghĩa Xô viết gồm 4 nước là: |liên_bang cộng_hoà xã_hội chủ_nghĩa xô_viết gồm 4 nước là|B. Nga,  U –crai- na, Bê- la –rút- xi –a và ngoại Cáp- ca -dơ|nga u – crai na bê la – rút xi – a và ngoại cáp ca dơ
Câu 12|A.ưu tiên phát triển công nghiệp nhẹ		B.ưu tiên phát triển công thương nghiệpC. ưu tiên phát triển công thương nghiệp	D. ưu tiên phát triển công nghiệp nặng|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Liên Xô thực hiện nhiệm vụ công nghiệp hoá theo đường lối|liên xô thực_hiện nhiệm_vụ công_nghiệp_hoá theo đường_lối|D. ưu tiên phát triển công nghiệp nặng|ưu_tiên phát_triển công_nghiệp_nặng
Câu 13|A. công nhân và tư sản cùng tầng lớp trí thức xã hội chủ nghĩaB. nông dân và địa chủ cùng tầng lớp trí thức xã hội chủ nghĩaC. công nhân và nông dân cùng tầng lớp trí thức xã hội chủ nghĩaD. công nhân và nông dân tập thể cùng tầng lớp trí thức xã hội chủ nghĩa|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Trong xã hội Xô viết chỉ có 2 giai cấp cơ bản|trong xã_hội xô_viết chỉ có 2 giai_cấp cơ_bản|. công nhân và nông dân tập thể cùng tầng lớp trí thức xã hội chủ nghĩa|công_nhân và nông_dân tập_thể cùng tầng_lớp trí_thức xã_hội chủ_nghĩa
Câu 14|A. năm 1933, Mĩ – cường quốc tư bản đứng đầu thế giới đã công nhận và thiết lập quan hệ ngoại giao với Liên XôB. các nước tư bản  Đức, Anh, It ta li a, Nhật Bản lần lượt công nhận và đặt quan hệ ngoại giao với Liên XôC. năm 1935, Mĩ – cường quốc tư bản đứng đầu thế giới đã công nhận và thiết lập quan hệ ngoại giao với Liên XôD. các nước tư bản  Đức, Anh, It ta li a, Nhật Bản lần lượt công nhận và đặt quan hệ ngoại giao với Liên Xô|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Thắng lợi to lớn của nền ngoại giao Xô viết trong những năm 30 -40 của thế kỉ XX là:|thắng_lợi to_lớn của nền ngoại_giao xô_viết trong những năm 30 40 của thế_kỉ xx là|A. năm 1933, Mĩ – cường quốc tư bản đứng đầu thế giới đã công nhận và thiết lập quan hệ ngoại giao với Liên Xô|năm 1933 mĩ – cường_quốc tư_bản đứng đầu thế_giới đã công_nhận và thiết_lập quan_hệ ngoại_giao với liên_xô
Câu 15|A.Trên 20 quốc gia  		B. Trên 30 quốc gia		 C. trên 25 quốc gia 		D. trên 35 quốc gia|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Đầu năm 1925,  Liên Xô đã thiết lập quan hệ ngoại giao chính thức với |đầu năm 1925 liên xô đã thiết_lập quan_hệ ngoại_giao chính_thức với|A.Trên 20 quốc gia|trên 20 quốc_gia
Câu 16|A.cuộc chiến tranh thế giới thứ 2 bùng nổ		B. cuộc chiến tranh thế giới 1 bùng nổC. cuộc chiến tranh xâm lược của phát xít Đức	D. cuộc chiến tranh lạnh bùng nổ|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Công cuộc xây dựng CNXH tạm thời bị gián đoạn bởi|công_cuộc xây_dựng cnxh tạm_thời bị gián_đoạn bởi|C. cuộc chiến tranh xâm lược của phát xít Đức|cuộc chiến_tranh xâm_lược của phát_xít đức
Câu 17|A.Lê nin – tháng 1/1921                      C. Xta- lin - tháng  3/1921                          B. Lê nin – tháng 3/1921                    D. Xta- lin -  tháng  1/1921|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Chính sách kinh tế mới do ai khởi xướng vào thời gian nào|chính_sách kinh_tế mới do ai khởi_xướng vào thời_gian nào|B. Lê nin – tháng 3/1921|lê nin – tháng 31921
Câu 18|A.Nhân dân Xô viết đã vượt qua khó khăn cà chống được thù trong giặc ngoàiB. Nhân dân Xô viết đã hoàn thành công cuộc xây dựng CNXHC. Nhân dân Liên Xô đã hoàn thành nhiệm vụ công nghiệp hoá XHCND.Nhân dân Xô viết đã vượt qua khó khăn to lớn và hoàn thành công cuộc khôi phục kinh tế|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Tác dụng của chính sách kinh tế mới của Lê nin đối với nhân dân Xô viết?|tác_dụng của chính_sách kinh_tế mới của lê nin đối_với nhân_dân xô_viết|D.Nhân dân Xô viết đã vượt qua khó khăn to lớn và hoàn thành công cuộc khôi phục kinh tế|nhân_dân xô_viết đã vượt qua khó_khăn to_lớn và hoàn_thành_công_cuộc khôi_phục kinh_tế
Câu 19|A. Nước Nga Xô viết bước vào thời kì hoà bình xây dựng đất nước trong hoàn cảnh cực kì khó khănB. Nước Nga Xô viết đã hoàn thành cải cách ruộng đất và khôi phục kinh tế.C. Nước Nga bị các nước đế quốc bao vây kinh tế.D.  Nước Nga Xô viết bước vào thời kì ổn định về kinh tế, chính trị.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019| . Chính  sách kinh tế mới ra đời khi :|chính_sách kinh_tế mới ra_đời khi|A. Nước Nga Xô viết bước vào thời kì hoà bình xây dựng đất nước trong hoàn cảnh cực kì khó khăn|nước nga xô_viết bước vào thời_kì hoà_bình xây_dựng đất_nước trong hoàn_cảnh cực_kì khó_khăn
Câu 20|A. Chỉ tập trung phát triển một số ngành công nghiệp mũi nhọn.B. Quan tâm đến lợi ích của các tập đoàn, tổng công ty lớn.C. Chú trọng phát triển một số ngành công nghiệp nặng.D. Thực hiện nền kinh tế nhiều thành phần có sự kiểm soát của Nhà nước.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|.  Chính sách kinh tế mới ở  Nga  để lại bài học gì cho công cuộc đổi mới đất nước hiện nay?|chính_sách kinh_tế mới ở nga để lại bài_học gì cho công_cuộc đổi_mới đất_nước hiện_nay|D. Thực hiện nền kinh tế nhiều thành phần có sự kiểm soát của Nhà nước.|thực_hiện nền kinh_tế nhiều thành_phần có sự kiểm_soát của nhà_nước
Câu 21|A. chuyển đổi từ nền kinh tế tập trung bao cấp sang nền kinh tế thị trường.B. chuyển nền kinh tế từ sản xuất nông nghiệp là chủ yếu sang nền kinh tế công nghiệp.C. chuyển nền kinh tế do Nhà nước nắm độc quyền sang nền kinh tế hàng hóa nhiều thành phần do Nhà nước kiểm soát.D. chuyển từ phương thức sản xuất tư bản chủ nghĩa sang phương thức sản xuất xã hội chủ nghĩa.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Thực chất của Chính sách kinh tế mới là|thực_chất của chính_sách kinh_tế mới là|C. chuyển nền kinh tế do Nhà nước nắm độc quyền sang nền kinh tế hàng hóa nhiều thành phần do Nhà nước kiểm soát.|chuyển nền kinh_tế do nhà_nước nắm độc_quyền sang nền kinh_tế hàng_hóa nhiều thành_phần do nhà_nước kiểm_soát
Câu 22|A. Chỉ tập trung phát triển một số ngành công nghiệp mũi nhọn.B. Quan tâm đến lợi ích của các tập đoàn, tổng công ty lớn.C. Chú trọng phát triển một số ngành công nghiệp nặng.D. Thực hiện nền kinh tế nhiều thành phần có sự kiểm soát của Nhà nước.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|.  Chính sách kinh tế mới ở  Nga  để lại bài học gì cho công cuộc đổi mới đất nước hiện nay?|chính_sách kinh_tế mới ở nga để lại bài_học gì cho công_cuộc đổi_mới đất_nước hiện_nay|D. Thực hiện nền kinh tế nhiều thành phần có sự kiểm soát của Nhà nước.|thực_hiện nền kinh_tế nhiều thành_phần có sự kiểm_soát của nhà_nước
