question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 3|A.diễn ra chủ yếu tại hai tỉnh Nghệ An và Hà Tĩnh.                B.diễn ra chủ yếu ở các tỉnh miền núi phía Bắc.C.bùng nổ khắp cả nước, sôi nổi nhất là các tỉnh Nam Kỳ.       D.bùng nổ khắp cả nước, sôi nổi nhất là các tỉnh Trung Kỳ, Bắc kỳ.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Đặc điểm nổi bật về quy mô của phong trào Cần Vương trong những năm 1885 - 1888 là|đặc_điểm nổi_bật về quy_mô của phong_trào cần vương trong những năm 1885 1888 là|bùng nổ khắp cả nước, sôi nổi nhất là các tỉnh Trung Kỳ, Bắc kỳ.|bùng_nổ khắp cả nước sôi_nổi nhất là các tỉnh trung kỳ bắc kỳ
Câu 4|A.Thực dân Pháp có ưu thế hơn Việt Nam về vũ khí, kỹ thuật, phương tiện chiến tranh.B.Không biết cách tập hợp lực lượng để xây dựng mặt trận thống nhất dân tộc.C.Khuynh hướng phong kiến đã lỗi thời, bế tắc về đường lối đấu tranh.D.Hình thức đấu tranh đơn độc, chỉ có khởi nghĩa vũ trang là duy nhất.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nguyên nhân cơ bản dẫn đến sự thất bại của phong trào yêu nước chống Pháp ở Việt Nam cuối thế kỷ XIX là gì?|nguyên_nhân cơ_bản dẫn đến sự thất_bại của phong_trào yêu nước chống pháp ở việt nam cuối thế_kỷ xix là gì|C.Khuynh hướng phong kiến đã lỗi thời, bế tắc về đường lối đấu tranh.|khuynh_hướng phong_kiến đã lỗi_thời bế_tắc về đường_lối đấu_tranh
Câu 5|A.Thiếu giai cấp tiên tiến lãnh đạo và thiếu đường lối đúng đắn.B.Phong trào Cần vương không nhận được sự ủng hộ của nhân dân.C.Thực dân Pháp có ưu thế vượt trội về vũ khí, kỹ thuật, phương tiện chiến tranh.D.Các cuộc khởi nghĩa trong phong trào Cần vương nổ ra lẻ tẻ, không có sự liên kết.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng nguyên nhân dẫn đến sự thất bại của phong trào Cần vương? |nội_dung nào không phản_ánh đúng nguyên_nhân dẫn đến sự thất_bại của phong_trào cần vương|B.Phong trào Cần vương không nhận được sự ủng hộ của nhân dân.|phong_trào cần vương không nhận được sự ủng_hộ của nhân_dân
Câu 6|A.Hưởng ứng chiếu Cần vương.                    B.Chống chính sách bình định của Pháp.C.Chống lại chính sách cướp bóc của Pháp.     D.Đánh đuổi giặc Pháp bảo vệ quê hương.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng mục đích đấu tranh của khởi nghĩa nông dân Yên Thế?|nội_dung nào không phản_ánh đúng mục_đích đấu_tranh của khởi_nghĩa nông_dân yên_thế|A.Hưởng ứng chiếu Cần vương|hưởng_ứng chiếu cần vương
Câu 7|A.Thể hiện tinh thần yêu nước, ý chí kiên cường đấu tranh cho độc lập dân tộc.B.Tiêu hao sinh lực địch, làm chậm quá trình bình định Việt Nam của thực dân Pháp.C.Để lại nhiều bài học kinh nghiệm cho các phong trào đấu tranh yêu nước sau này.D.Tiêu hao sinh lực địch, làm chậm quá trình xâm lược Việt Nam của thực dân Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng ý nghĩa lịch sử của phong trào Cần Vương?|nội_dung nào không phản_ánh đúng ý_nghĩa lịch_sử của phong_trào cần vương|D.Tiêu hao sinh lực địch, làm chậm quá trình xâm lược Việt Nam của thực dân Pháp.|tiêu_hao sinh_lực địch làm chậm quá_trình xâm_lược việt_nam của thực_dân pháp
Câu 8|A.sai, vì phong trào đã làm chậm lại quá trình khai thác thuộc địa của thực dân Pháp.B.sai, vì đây là phong trào mang tính dân tộc để lại nhiều bài học kinh nghiệm quý báu.C.đúng, vì phong trào cuối cùng bị thất bại, không thể giành lại độc lập cho Việt Nam.D.đúng, vì phong trào không thể ngăn cản được quá trình bình định Việt Nam của Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. “Phong trào Cần Vương Mặc dù gây cho Pháp nhiều thiệt hại, nhưng không có đóng góp cho phong trào giải phóng dân tộc Việt Nam”. Đây là nhận định|“ phong_trào cần vương mặc_dù gây cho pháp nhiều thiệt_hại nhưng không có đóng_góp cho phong_trào giải_phóng dân_tộc việt_nam ” đây là nhận_định|B.sai, vì đây là phong trào mang tính dân tộc để lại nhiều bài học kinh nghiệm quý báu.|sai vì đây là phong_trào mang tính dân_tộc để lại nhiều bài_học kinh_nghiệm quý_báu
Câu 9|phương pháp đấu tranh.                                    B. lực lượng chủ yếu.C.xuất thân của người lãnh đạo.                        D.  kết quả đấu tranh.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Điểm khác biệt của khởi nghĩa Yên Thế (1884 – 1913) so với các cuộc khởi nghĩa trong phong trào Cần vương (1885- 1896) là về|điểm khác_biệt của khởi_nghĩa yên_thế 1884 – 1913 so với các cuộc khởi_nghĩa trong phong_trào cần vương 1885 1896 là về|C.xuất thân của người lãnh đạo.|xuất_thân của người lãnh_đạo
Câu 10|A.Cuộc đấu tranh giải phóng dân tộc.                      B.Cuộc khởi nghĩa mang tính chất tự vệ, tự phát.C.Cuộc khởi nghĩa theo khuynh hướng dân tộc, dân chủ.     D.Cuộc khởi nghĩa thể hiện tinh thần dân tộc sâu sắc theo ý thức hệ phong kiến. |exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  So với các cuộc khởi nghĩa trong phong trào Cần vương, tính chất của khởi nghĩa Yên Thế có điểm gì khác biệt?|so với các cuộc khởi_nghĩa trong phong_trào cần vương tính_chất của khởi_nghĩa yên_thế có điểm gì khác_biệt|Cuộc khởi nghĩa mang tính chất tự vệ, tự phát.|cuộc khởi_nghĩa mang tính_chất tự_vệ tự_phát
Câu 11|Phan Thanh Giản.                      B.  Nguyễn Trường Tộ.C.Tôn Thất Thuyết.                        D.  Phan Đình Phùng.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Người đứng đầu trong phái chủ chiến của triều đình Huế là ai?|người đứng đầu trong phái chủ_chiến của triều đình huế là ai|C.Tôn Thất Thuyết.|tôn thất_thuyết
Câu 12|A.Kinh đô Huế.                                     	 B.   Căn cứ Ba Đình.C.Sơn phòng Tân Sở (Quảng Trị)            	D. Đồn Mang Cá (Huế).|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Tôn Thất Thuyết thay mặt vua Hàm Nghi ra Chiếu Cần Vương khi đang ở|tôn thất_thuyết thay_mặt vua hàm nghi ra chiếu cần vương khi đang ở|C.Sơn phòng Tân Sở (Quảng Trị)|sơn_phòng tân sở quảng_trị
Câu 13|A.Tôn Thất Thuyết và Nguyễn Văn Tường.            B.Vua Hàm Nghi và Tôn Thất Thuyết.C.Nguyễn Văn Tường và Trần Xuân Soạn.           D.Nguyễn Đức Thuận và Đoàn Doãn Địch.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Trong giai đoạn từ năm 1858 đến năm 1888 phong trào Cần Vương được đặt dưới sự chỉ huy của ai?|trong giai_đoạn từ năm 1858 đến năm 1888 phong_trào cần vương được đặt dưới sự chỉ_huy của ai|Vua Hàm Nghi và Tôn Thất Thuyết.|vua hàm nghi và tôn thất_thuyết
Câu 14|A.Hoàng Hoa Thám và Phan Đình Phùng.             B.Nguyễn Thiện Thuật và Đinh Công Tráng.C.Phan Đình Phùng và Cao Thắng.                D.Phan Đình Phùng và Đinh Công Tráng.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Lãnh đạo khởi nghĩa Hương Khê là|lãnh_đạo khởi_nghĩa hương_khê là|C.Phan Đình Phùng và Cao Thắng.|phan đình phùng và cao_thắng
Câu 15|A.Thực dân pháp tìm mọi cách tiêu diệt phái chủ chiến trong triều đình Huế.B.Phái chủ chiến trong triều đình Huế đứng về Pháp pháp và cô lập phái chủ chiến.C.Quân Pháp ra lệnh bắt Vua Hàm Nghi để đưa đi đầy ở An Giang.D.Quân Pháp ra lệnh bắt giam Tôn Thất Thuyết.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nguyên nhân trực tiếp dẫn đến cuộc phản công quân Pháp của phái chủ chiến tại kinh thành Huế là|nguyên_nhân trực_tiếp dẫn đến cuộc phản_công quân_pháp của phái chủ_chiến tại kinh_thành huế là|A.Thực dân pháp tìm mọi cách tiêu diệt phái chủ chiến trong triều đình Huế.|thực_dân pháp tìm mọi cách tiêu_diệt phái chủ_chiến trong triều đình huế
Câu 16|A.kêu gọi quần chúng nhân dân đứng lên kháng chiến.B.kêu gọi văn thân, sĩ phu và nhân dân cả nước vì vua mà đứng lên kháng chiến.C.kêu gọi tiến hành cải cách về chính trị, xã hội.         D.tố cáo tội ác của thực dân Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Nội dung chủ yếu của chiếu Cần Vương là|nội_dung chủ_yếu của chiếu cần vương là|B.kêu gọi văn thân, sĩ phu và nhân dân cả nước vì vua mà đứng lên kháng chiến.|kêu_gọi văn thân sĩ phu và nhân_dân cả nước vì vua mà đứng lên kháng_chiến
Câu 17|A.Có Hàm Nghi trực tiếp tham gia lãnh đạo.           B.Có lãnh đạo tài giỏi lực lượng tham gia đông đảo.C.Địa bàn hoạt động rộng khắp bốn tỉnh Bắc Trung Kỳ.          D.Diễn ra trong thời gian dài, gây cho pháp nhiều tổn thất.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Ý nào không phản ánh đúng nhận xét khởi nghĩa Hương Khê là cuộc khởi nghĩa tiêu biểu trong phong trào Cần Vương?|ý nào không phản_ánh đúng nhận_xét khởi_nghĩa hương_khê là cuộc khởi_nghĩa tiêu_biểu trong phong_trào cần vương|A.Có Hàm Nghi trực tiếp tham gia lãnh đạo.|có hàm nghi trực_tiếp tham_gia lãnh_đạo
Câu 18|A.thực dân Pháp còn mạnh, lực lượng chống Pháp quá yếu.       B.phong trào bùng nổ trong lúc Pháp đã đặt ách thống trị Việt Nam.C.thiếu giai cấp tiên tiến lãnh đạo với đường lối đúng đắn.            D.phong trào diễn ra trên quy mô còn nhỏ lẻ.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Nguyên nhân chủ yếu dẫn đến sự thất bại của phong trào Cần Vương là.|nguyên_nhân chủ_yếu dẫn đến sự thất_bại của phong_trào cần vương là|C.thiếu giai cấp tiên tiến lãnh đạo với đường lối đúng đắn|thiếu giai_cấp tiên_tiến lãnh_đạo với đường_lối đúng_đắn
Câu 19|A.Lãnh đạo là quan lại triều đình yêu nước.       B.Các thủ lĩnh xuất thân từ giai cấp nông dân.C.Lãnh đạo là các văn thân sĩ phu yêu nước.            D.Lãnh đạo là người thuộc phái chủ chiến trong triều đình.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  So với các cuộc khởi nghĩa trong phong trào Cần Vương lực lượng lãnh đạo của cuộc khởi nghĩa Yên Thế có điểm gì khác biệt?|so với các cuộc khởi_nghĩa trong phong_trào cần vương lực_lượng lãnh_đạo của cuộc khởi_nghĩa yên_thế có điểm gì khác_biệt|Các thủ lĩnh xuất thân từ giai cấp nông dân|các thủ_lĩnh xuất_thân từ giai_cấp nông_dân
Câu 21|A. Ba Đình            B. Bãi Sậy			C. Hương Khê   		    D. Yên Thế|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Cuộc khởi nghĩa nào không nằm trong  phong trào Cần Vương?|cuộc khởi_nghĩa nào không nằm trong phong_trào cần vương|Yên Thế|yên_thế
Câu 22|A. thời gian bùng nổ.	          B. lực lượng tham gia.	C. địa bàn đấu tranh.		D. mục tiêu đấu tranh. |exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Điểm khác nhau cơ bản giữa khởi nghĩa Yên Thế và phong trào Cần Vương là |điểm khác nhau cơ_bản giữa khởi_nghĩa yên_thế và phong_trào cần vương là|. mục tiêu đấu tranh.|mục_tiêu đấu_tranh
Câu 23|A.Phong trào Cần Vương gồm những cuộc khởi nghĩa hưởng ứng chiếu Cần Vương với mục đích giúp vua cứu nướcB. Phong trào Cần Vương nhằm mục đích chống chính sách cướp bóc và bình định quân sự của thực dân PhápC. Phong trào Cần Vương nhằm mục đích chống lại các thế lực đe dọa từ bên ngoài, họ đứng lên bảo vệ cuộc sốngD. Phong Trào Cần Vương nhằm mục đích đấu tranh chống lại sự đàn áp dã man của thực dân Pháp đối với nhân dân ở Bắc, Trung Kì|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Điểm khác nhau giữa phong trào Cần Vương và khởi nghĩa nông dân Yên Thế?|điểm khác nhau giữa phong_trào cần vương và khởi_nghĩa nông_dân yên_thế|Phong trào Cần Vương gồm những cuộc khởi nghĩa hưởng ứng chiếu Cần Vương với mục đích giúp vua cứu nước|phong_trào cần vương gồm những cuộc khởi_nghĩa hưởng_ứng chiếu cần vương với mục_đích giúp vua cứu nước
Câu 24|A.Có tổ chức lãnh đạo đúng đắn, sáng tạoB. Phương pháp và hình thức đấu tranh khoa họcC. Địa bàn hoạt động rộng lớn khắp các tỉnh: Quảng Bình, Quảng Trị, Hà TĩnhNghệ An, Thanh HóaD. Kéo dài hơn 10 năm, dài nhất trong các cuộc khởi nghĩa Cần Vương|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Đâu là một trong những nguyên nhân của cuộc khởi nghĩa Hương Khê làm nên cuộc khởi nghĩa tiêu biêu biểu nhất  phong trào Cần Vương?|đâu là một trong những nguyên_nhân của cuộc khởi_nghĩa hương_khê làm_nên cuộc khởi_nghĩa tiêu biêu biểu nhất phong_trào cần vương|Kéo dài hơn 10 năm, dài nhất trong các cuộc khởi nghĩa Cần Vương|kéo_dài hơn 10 năm dài nhất trong các cuộc khởi_nghĩa cần vương
Câu 1|A.nông nghiệp.                   	B.  giao thông vận tải.                     C.  thương nghiệp.                   D.  công nghiệp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Trong cuộc khai thác thuộc địa lần thứ nhất (1897- 1914) ở Việt Nam tư bản Pháp tập trung đầu tư vốn nhiều nhất vào lĩnh vực|trong cuộc khai_thác thuộc_địa lần thứ nhất 1897 1914 ở việt_nam tư_bản pháp tập_trung đầu_tư vốn nhiều nhất vào lĩnh_vực|A.nông nghiệp|nông_nghiệp
Câu 2|A.công nhân.                               B. công nhân tư sản và tiểu tư sản.C.công nhân và tư sản.                 D. tư sản và tiểu tư sản|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Cuộc khai thác thuộc địa lần thứ nhất của thực dân Pháp ở Việt Nam (1897 – 1914) dẫn đến sự ra đời của giai cấp|cuộc khai_thác thuộc_địa lần thứ nhất của thực_dân pháp ở việt nam 1897 – 1914 dẫn đến sự ra_đời của giai_cấp|A.công nhân.|công_nhân
Câu 3|A.Thợ thủ công.            B.  Nông dân.              C.  Tiểu thương.           D.  Tiểu tư sản.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Giai cấp công nhân Việt Nam có mối quan hệ gắn bó mật thiết với lực lượng nào trong xã hội ?|giai_cấp công_nhân việt nam có mối quan_hệ gắn_bó mật_thiết với lực_lượng nào trong xã_hội|B.  Nông dân.|nông_dân
Câu 4|A.học thuyết của chủ nghĩa Mác- Lênin.            B. tư tưởng cách mạng tháng 10 Nga 1917.C.tư tưởng của trào lưu cứu nước ở các nước thuộc địa.           D.truyền thống yêu nước và ý chí đấu tranh bất khuất của dân tộc.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Vừa mới ra đời giai cấp công nhân Việt Nam đã được kế thừa|vừa_mới ra_đời giai_cấp công_nhân việt_nam đã được kế_thừa|truyền thống yêu nước và ý chí đấu tranh bất khuất của dân tộc.|truyền_thống yêu nước và ý_chí đấu_tranh bất_khuất của dân_tộc
Câu 5|A.công nhân, tư sản và tiểu tư sản thành thị.         B. tư sản mại bản, địa chủ và tiểu tư sản thành thị.C.tư sản dân tộc, công nhân và tiểu tư sản thành thị.           D.tiểu tư sản thành thị, công nhân và tư sản mại bản.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Dưới tác động của cuộc khai thác thuộc địa lần thứ nhất của Pháp, những lực lượng xã hội mới xuất hiện ở Việt Nam bao gồm|dưới tác_động của cuộc khai_thác thuộc_địa lần thứ nhất của pháp những lực_lượng xã_hội mới xuất_hiện ở việt nam bao_gồm|A.công nhân, tư sản và tiểu tư sản thành thị.|công_nhân tư_sản và tiểu tư_sản thành_thị
Câu 6|A.Tài nguyên vơi cạn, Việt Nam trở thành thị trường độc chiếm của Pháp.B.Làm xuất hiện những lực lượng xã hội mới (giai cấp công nhân, tầng lớp tư sản...).C.Quan hệ sản xuất phong kiến bị thay thế bởi quan hệ sản xuất tư bản chủ nghĩa.D.Dẫn tới sự xuất hiện của con đường cứu nước theo khuynh hướng dân chủ tư sản..|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng những tác động từ cuộc khai thác thuộc địa lần thứ nhất của thực dân Pháp đến đời sống kinh tế - xã hội của Việt Nam?|nội_dung nào không phản_ánh đúng những tác_động từ cuộc khai_thác thuộc_địa lần thứ nhất của thực_dân pháp đến đời_sống kinh_tế xã_hội của việt_nam|C.Quan hệ sản xuất phong kiến bị thay thế bởi quan hệ sản xuất tư bản chủ nghĩa.|quan_hệ sản_xuất phong_kiến bị thay_thế bởi quan_hệ sản_xuất tư_bản chủ_nghĩa
Câu 7|A.tạo điều kiện cho sự hình thành khuynh hướng cứu nước mới.         B.thúc đẩy phong trào công nhân bước đầu chuyển sang tự giác.C.làm cho tầng lớp tư sản Việt Nam trở thành một giai cấp.        D.giúp các sĩ phu phong kiến chuyển hẳn sang lập trường tư sản|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Những chuyển biến về kinh tế xã hội ở Việt Nam trong cuộc khai thác thuộc địa lần thứ nhất (1897 – 1914) của thực dân Pháp đã|những chuyển_biến về kinh_tế xã_hội ở việt_nam trong cuộc khai_thác thuộc_địa lần thứ nhất 1897 – 1914 của thực_dân pháp đã|A.tạo điều kiện cho sự hình thành khuynh hướng cứu nước mới.|tạo điều_kiện cho sự hình_thành khuynh_hướng cứu nước mới
Câu 8|A.giai cấp nông dân.                                B.giai cấp công nhân và tư sản dân tộc.C.tiểu tư sản thành thị và công nhân.        D.giai cấp công nhân.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Lực lượng đông đảo và hăng hái nhất trong phong trào yêu nước ở Việt Nam là|lực_lượng đông_đảo và hăng_hái nhất trong phong_trào yêu nước ở việt nam là|A.giai cấp nông dân.|giai_cấp nông_dân
Câu 9|A.tác động của cuộc khai thác thuộc địa lần thứ nhất của thực dân Pháp.B.thực dân Pháp đã hoàn thành việc xâm lược và bình định nước ta.C. sự cai trị, bóc lột của Pháp đối với các giai cấp, tầng lớp nhân dân.D.sự xuất hiện và xâm nhập của phương thức sản xuất mới - tư bản chủ nghĩa.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Đầu thế kỷ XX,  tình hình kinh tế - xã hội Việt Nam có sự chuyển biến sâu sắc do|đầu thế_kỷ xx tình_hình kinh_tế xã_hội việt nam có sự chuyển_biến sâu_sắc do|A.tác động của cuộc khai thác thuộc địa lần thứ nhất của thực dân Pháp.|tác_động của cuộc khai_thác thuộc_địa lần thứ nhất của thực_dân pháp
Câu 10|A.ra đời trước giai cấp tư sản Việt Nam.               B.ra đời sau giai cấp tiểu tư sản Việt Nam.C.ra đời cùng với giai cấp tư sản Việt Nam.               D.ra đời sau giai cấp tư sản Việt Nam.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Điểm khác biệt của giai cấp công nhân Việt Nam so với với giai cấp công nhân ở các nước tư bản Âu - Mỹ là|điểm khác_biệt của giai_cấp công_nhân việt nam so với với giai_cấp công_nhân ở các nước tư_bản âu mỹ là|A.ra đời trước giai cấp tư sản Việt Nam|ra_đời trước giai_cấp tư_sản việt_nam
Câu 11|A.đẩy nhanh hơn nữa tốc độ đô thị hóa ở Việt Nam.             B.phục vụ nhu cầu sản xuất, sinh hoạt và mục đích quân sự.C.phục vụ nhu cầu sinh hoạt ngày càng cao của tư bản Pháp.            D.thúc đẩy sự phát triển sản xuất công nghiệp của tư bản Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Mục đích chính của thực dân Pháp khi chú trọng phát triển hệ thống giao thông vận tải cơ sở hạ tầng trong hai cuộc khai thác thuộc địa ở Đông Dương là|mục_đích chính của thực_dân pháp khi chú_trọng phát_triển hệ_thống giao_thông vận_tải cơ_sở hạ_tầng trong hai cuộc khai_thác thuộc_địa ở đông dương là|phục vụ nhu cầu sản xuất, sinh hoạt và mục đích quân sự|phục_vụ nhu_cầu sản_xuất sinh_hoạt và mục_đích quân_sự
Câu 12|A. Người Pháp cướp đất lập đồn điền			B. Ruộng công của làng xã bị thu hẹpC. Nhà Nguyễn “ nhượng” quyền “ khai khẩn  đất hoang”	D. Nông dân lưu tánCâu13.Trong cuộc khai thác thuộc địa lần thứ nhất ở Việt Nam đã làm xuất hiện các giai cấp và tầng lớp xã hội mới đó là?A. Địa chủ nhỏ và công nhân          	          B.Công nhân, tư sản dân tộc và tiểu tư sảnC.Công nhân, nông dân và tư sản dân tộc    D.Công nhân, nông dân và tiểu tư sản|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Điểm mới của nông nghiệp Việt Nam trong cuộc khai thác thuộc địa lần thứ nhất của thực dân Pháp là?|điểm mới của nông_nghiệp việt_nam trong cuộc khai_thác thuộc_địa lần thứ nhất của thực_dân pháp là|Công nhân, tư sản dân tộc và tiểu tư sản|công_nhân tư_sản dân_tộc và tiểu tư_sản
Câu 14|A.đòi độc lập dân tộc.                    B.  vì quyền lợi chính trị.C.vì quyền lợi kinh tế.                    D.  thay đổi giờ giấc làm việc.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  mục tiêu đấu tranh chủ yếu của giai cấp công nhân Việt Nam đầu thế kỷ XX là|mục_tiêu đấu_tranh chủ_yếu của giai_cấp công_nhân việt nam đầu thế_kỷ xx là|C.vì quyền lợi kinh tế.|vì quyền_lợi kinh_tế
Câu 15|A.giai cấp công nhân.                          B.các giai cấp công nhân tư sản và tiểu tư sản.C.các giai cấp công nhân và tư sản.      D.các giai cấp tư sản và tiểu tư sản.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Cuộc khai thác thuộc địa lần thứ nhất của thực dân Pháp ở Việt Nam dẫn đến sự ra đời.|cuộc khai_thác thuộc_địa lần thứ nhất của thực_dân pháp ở việt nam dẫn đến sự ra_đời|giai cấp công nhân|giai_cấp công_nhân
Câu 16|A.“Chia để trị”.                                         B.Câu kết chặt chẽ với địa chủ phong kiến.C.Mua chuộc tầng lớp sĩ phu quan lại.     D.Đàn áp dã man các cuộc đấu tranh.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Để dễ dàng cai trị nhân dân Việt Nam, thực dân Pháp đã thực hiện thủ đoạn chính trị thâm độc nào?|để dễ_dàng cai_trị nhân_dân việt_nam thực_dân pháp đã thực_hiện thủ_đoạn chính_trị thâm_độc nào|A.“Chia để trị”.|“ chia để_trị ”
Câu 17|A.giữa nông dân với địa chủ phong kiến tay sai.                B.giữa nông dân với thực dân Pháp và tay sai.C.giữa toàn thể dân tộc Việt Nam với Pháp và tay sai.             D.giữa tiểu tư sản thành thị với tư bản Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Chính sách khai thác thuộc địa lần thứ nhất của thực dân Pháp đã làm tăng thêm mâu thuẫn trong xã hội Việt Nam nhưng mâu thuẫn hàng đầu vẫn là mâu thuẫn|chính_sách khai_thác thuộc_địa lần thứ nhất của thực_dân pháp đã làm tăng thêm mâu_thuẫn trong xã_hội việt nam nhưng mâu_thuẫn hàng_đầu vẫn là mâu_thuẫn|C.giữa toàn thể dân tộc Việt Nam với Pháp và tay sai.|giữa toàn_thể dân_tộc việt_nam với pháp và tay_sai
Câu 18|Thống sứ người Pháp.                C.Chính phủ Pháp. Vua quan triều đình.       	  D.Thống sứ người Pháp và chính quyền Nam triều.Câu  19: Trong lĩnh vực công nghiệp thực dân Pháp thực hiện chính sách:A.Tập trung xây dựng những cơ sở công nghiệp nặng ở Miềm Nam.B. Đẩy mạnh khai thác mỏ và xây dựng một số cở sở sản xuất hàng tiêu dùng.C. Xây dựng nhiều cơ sở công nghiệp chế biến cơ khí, máy móc ở Miền Bắc.D. Phát triển công nghiệp nhẹ ở miền Trung và phát triển công nghiệp nặng ở miền Nam.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Với chính sách cai trị theo kiểu thực dân cũ của Pháp thì mọi quyền hành ở Việt Nam tập trung trong tay:|với chính_sách cai_trị theo kiểu thực_dân cũ của pháp thì mọi quyền_hành ở việt_nam tập_trung trong tay|B. Đẩy mạnh khai thác mỏ và xây dựng một số cở sở sản xuất hàng tiêu dùng.|đẩy_mạnh khai_thác mỏ và xây_dựng một_số cở sở sản_xuất hàng tiêu_dùng
Câu 20|A.Nông dân VN bị bần cùng hóa, phá sản.B. Đời sống vật chất tinh thần của nhân dân được nâng cao hơn trước.C.Cơ cấu giai cấp xã hội VN có sự chuyển biến một lực lượng xã hội mới xuất hiện ở VN.D. Giai cấp tư sản ra đời.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Tác động của cuộc khai thác thuộc địa lần thứ nhất của Pháp đến tình hình cơ cấu xã hội VN đầu thế kỉ XX.|tác_động của cuộc khai_thác thuộc_địa lần thứ nhất của pháp đến tình_hình cơ_cấu xã_hội vn đầu thế_kỉ xx|C.Cơ cấu giai cấp xã hội VN có sự chuyển biến một lực lượng xã hội mới xuất hiện ở VN.|cơ_cấu giai_cấp xã_hội vn có sự chuyển_biến một lực_lượng xã_hội mới xuất_hiện ở vn
