question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 26|A. Vượn cổ thành người tinh khôn.		B. Vượn cổ thành người tối cổ.C. Người tối cổ thành người hiện đại.	          D. Người tinh khôn thành người tối cổ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Bước nhảy vọt thứ hai trong quá trình tiến hóa của loài người là chuyển từ|bước nhảy_vọt thứ hai trong quá_trình tiến_hóa của loài_người là chuyển từ|C. Người tối cổ thành người hiện đại.|người tối cổ thành người hiện_đại
Câu 27|A. biết sử dụng đồng thau để chế tạo công cụ lao động.B. biết và chủ động trong chế tạo công cụ lao động.C. có sự phát triển vượt bậc trong đời sống văn hóa, tinh thần.D. có sự phát triển vượt bậc về công cụ lao động, đời sống văn hóa, tinh thần.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Các nhà khảo cổ coi thời kì đá mới là một cuộc “cách mạng”, vì con người đã|các nhà khảo_cổ coi thời_kì đá mới là một cuộc “ cách_mạng ” vì con_người đã|D. có sự phát triển vượt bậc về công cụ lao động, đời sống văn hóa, tinh thần.|có sự phát_triển vượt_bậc về công_cụ lao_động đời_sống văn_hóa tinh_thần
Câu 28|A. Đã loại bỏ hết dấu tích vượn trên cơ thể.	B. Đã chế tạo lao và cung tên để săn bắn.C. Biết chế tạo đồ gốm.				D. Biết chế tác công cụ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Một trong những bước tiến quan trọng của Người tối cổ so với loài vượn cổ là gì?|một trong những bước_tiến quan_trọng của người tối cổ so với loài vượn cổ là gì|D. Biết chế tác công cụ.|biết chế tác công_cụ
Câu 29|A. săn bắt, hái lượm sang săn bắn, hái lượm.  B. săn bắn, hái lượm sang trồng trọt và chăn nuôi.C. săn bắt sang săn bắn và chăn nuôi.	D. trồng trọn, chăn nuôi sang săn bắn, hái lượm.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. So với thời đá cũ, hoạt động kinh tế của con người trong thời kì đá mới có sự chuyển biến từ|so với thời đá cũ hoạt_động_kinh_tế của con_người trong thời_kì đá mới có sự chuyển_biến từ|B. săn bắn, hái lượm sang trồng trọt và chăn nuôi.|săn_bắn hái_lượm sang trồng_trọt và chăn_nuôi
Câu 30|A. Sự bình đẳng giữa các thành viên trong thị tộc.B. Sự hợp tác giữa các thành viên trong quá trình lao động.C. Sự hưởng thụ bằng nhau giữa các thành viên trong thị tộc.D. Mọi sinh hoạt và của cải đều được coi là của chung.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Tính cộng đồng trong thị tộc được biểu hiện rõ nét nhất ở yếu tố nào dưới đây?|tính cộng_đồng trong thị_tộc được biểu_hiện rõ nét nhất ở yếu_tố nào dưới đây|D. Mọi sinh hoạt và của cải đều được coi là của chung.|mọi sinh_hoạt và của_cải đều được coi là của chung
Câu 31|A. khai khẩn được đất hoang.			B. sản xuất đủ nuôi sống bản thân và gia đình.C. đưa năng suất laoa động tăng lên.	D. tạo ra sản phẩm thừa, làm biến đổi xã hội.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Kết quả lớn nhất của việc con người sử dụng công cụ bằng kim khí là|kết_quả lớn nhất của việc con_người sử_dụng công_cụ bằng kim_khí là|D. tạo ra sản phẩm thừa, làm biến đổi xã hội.|tạo ra sản_phẩm thừa làm biến_đổi xã_hội
Câu 32|A. Hợp tác lao động, ăn chung, làm chung.		B. Mọi của cải đều là của chung.C. Công bằng, bình đẳng là nguyên tắc vàng.		D. Con người sống theo bầy đàn.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nội dung nào không phản ánh đúng tính cộng đồng của thị tộc thời nguyên thủy|nội_dung nào không phản_ánh đúng tính cộng_đồng của thị_tộc thời nguyên_thủy|D. Con người sống theo bầy đàn.|con_người sống theo bầy_đàn
Câu 33|A. Quan hệ cộng đồng bị phá vỡ.B. Xã hội phân chia thành hai giai cấp: thống trị và bị trị.C. Gia đình phụ hệ xuất hiện thay thế cho gia đình mẫu hệ.	D. Xã hội phân hóa kẻ giàu – người nghèo.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nội dung nào không phản ánh đúng sự thay đổi trong xã hội nguyên thủy khi tư hữu xuất hiện?|nội_dung nào không phản_ánh đúng sự thay_đổi trong xã_hội nguyên thủy khi tư_hữu xuất_hiện|B. Xã hội phân chia thành hai giai cấp: thống trị và bị trị.|xã_hội phân_chia thành hai giai_cấp thống_trị và bị trị
Câu 34|A. quyết định mọi vấn đề trong xã hội.		B. bình đẳng với nam giới.C. thay nam giới săn bắn, hái lượm.			D. phục tùng nam giới.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Trong chế độ công xã thị tộc mẫu hệ, phụ nữ có vai trò|trong chế_độ công_xã thị_tộc mẫu_hệ phụ_nữ có vai_trò|A. quyết định mọi vấn đề trong xã hội.|quyết_định mọi vấn_đề trong xã_hội
Câu 1|A. Vua, quí tộc, nông dân công xã, nô lệ.	B. vua quan, nông dân công xã, tăng lữC. Nông dân, vua quan, nô lệ	D. Nô lệ, nông dân, tăng lữ|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Xã hội cổ đại phương Đông gồm những tầng lớp nào?|xã_hội cổ_đại phương đông gồm những tầng_lớp nào|A. Vua, quí tộc, nông dân công xã, nô lệ.|vua quí_tộc nông_dân_công_xã nô_lệ
Câu 2|A. Hàng hải.    B. Nông nghiệp. 	C. Thương nghiệp.    D. Thủ công nghiệp.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nền kinh tế chủ yếu của các quốc gia cổ đại Phương Đông là:|nền kinh_tế chủ_yếu của các quốc_gia cổ_đại phương đông là|B. Nông nghiệp.|nông_nghiệp
Câu 3|A. Hình thành ven biển, nhiều đảo.B. Hình thành quanh các thung lũng lớn.C. Hình thành trên lưu vực các dòng sông lớn.D. Hình thành trên vùng cao nguyên rộng lớn.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nhà nước phương Đông cổ đại ra đời dựa trên điều kiện tự nhiên nào?|nhà_nước phương đông cổ_đại ra_đời dựa trên điều_kiện tự_nhiên nào|C. Hình thành trên lưu vực các dòng sông lớn.|hình_thành trên lưu_vực các dòng sông lớn
Câu 4|A. Thiên niên kỉ I TCN.		B. Thiên niên kỉ II TCN.C. Thiên niên kỉ II- III TCN.	D. Thiên niên kỉ IV- III TCN.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Các quốc gia cổ đại Phương Đông hình thành vào thời gian nào?|các quốc_gia cổ_đại phương đông hình_thành vào thời_gian nào|D. Thiên niên kỉ IV- III TCN.|thiên_niên_kỉ iv iii tcn
Câu 5|A. Nông dân công xã	B. Tăng lữ	C. Nô lệ.	D. Nô tỳ|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: “ Là tầng lớp thấp nhất trong xã hội, họ chuyên làm các việc nặng nhọc và hầu hạ tầng lớp quý tộc”. Đây là tầng lớp nào ?|“ là tầng_lớp thấp nhất trong xã_hội họ chuyên làm các việc nặng_nhọc và hầu_hạ tầng_lớp quý_tộc ” đây là tầng_lớp nào|C. Nô lệ.|nô_lệ
Câu 6|A. TNK IV TCN.	B. TNK II TCN.	C. TNK III TCN.	D. TNK I TCN.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Thời gian ra đời chữ viết của cư dân cổ đại phương Đông?|thời_gian ra_đời chữ_viết của cư_dân cổ_đại phương đông|A. TNK IV TCN.B.|tnk iv tcnb
Câu 7|A. Cộng hòa quý tộc.		B. Dân chủ tư sản.C. Dân chủ chủ nô.		D. Chuyên chế cổ đại.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Thể chế chính trị cơ bản của Nhà nước phương Đông cổ đại là:|thể_chế chính_trị cơ_bản của nhà_nước phương đông cổ_đại là|D. Chuyên chế cổ đại.|chuyên_chế cổ_đại
Câu 8|A. 363 ngày.	B. 364 ngày.C. 365 ngày và ¼.	D. 365 ngày được chia thành 12 tháng.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Lịch của cư dân cổ đại Phương Đông đã tính được 1 năm có bao nhiêu ngày?|lịch của cư_dân cổ_đại phương đông đã tính được 1 năm có bao_nhiêu ngày|D. 365 ngày được chia thành 12 tháng.|365 ngày được chia thành 12 tháng
Câu 9|A. Rô-ma.	B. Ấn Độ.	C. Hy Lạp.	D. Lưỡng Hà.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Số 0, là thành tựu to lớn do cư dân nước nào tạo nên?|số 0 là thành_tựu to_lớn do cư_dân nước nào tạo nên|B. Ấn Độ.|ấn_độ
Câu 10|A. Kim tự tháp.    B. Thành Ba- bi-lon.    C. Khu đền tháp.   D. Đấu trường Rô ma.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Đâu không phải là công trình kiến trúc của cư dân cổ đại Phương Đông?|đâu không phải là công_trình kiến_trúc của cư_dân cổ_đại phương đông|D. Đấu trường Rô ma.|đấu_trường rô ma
Câu 11|A. Nông dân công xã.	B. Tăng lữ.	C. Nô lệ.	D. Nô tỳ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Trong xã hội cổ đại Phương Đông, đây là tầng lớp đông đảo nhất, có vai trò to lớn trong sản xuất|trong xã_hội cổ_đại phương đông đây là tầng_lớp đông_đảo nhất có vai_trò to_lớn trong sản_xuất|A. Nông dân công xã.|nông_dân_công_xã
Câu 12|A. có vua nhưng quyền lực thuộc về Hội đồng 500.B. vua có quyền lực tối cao và tuyệt đối.C. vua thực chất là một lãnh chúa.			D. quyền lực thuộc về Viện nguyên lão.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|:  Nhà nước cổ đại phương Đông có đặc điểm :|nhà_nước cổ_đại phương đông có đặc_điểm|B. vua có quyền lực tối cao và tuyệt đối.|vua có quyền_lực tối_cao và tuyệt_đối
Câu 13|A. thương nghiệp và thủ công nghiệp.	B. sản xuất nông nghiệp và trị thủy.C. thương nghiệp và hàng hải.	D. kinh tế hàng hóa phát triển.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Lịch của cư dân phương Đông ra đời gắn liền với nhu cầu của các hoạt động nào?|lịch của cư_dân phương đông ra_đời gắn liền với nhu_cầu của các hoạt_động nào|B. sản xuất nông nghiệp và trị thủy.|sản_xuất nông_nghiệp và trị_thủy
Câu 14|A. các gia đình có quan hệ huyết thống.	B. vương quốc nhỏ.C. các thị tộc.		D. liên minh bộ lạc.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Ở phương Đông, xã hội có giai cấp và nhà nước hình thành từ|ở phương đông xã_hội có giai_cấp và nhà_nước hình_thành từ|D. liên minh bộ lạc.|liên_minh bộ_lạc
Câu 15|A. tích phân.	B. giải tích.	C. số học.	D. hình học.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Trong toán học, người Ai Cập họ rất giỏi về|trong toán_học người ai cập họ rất giỏi về|D. hình học.|hình_học
Câu 16|A. đất sét.	B. giấy Pa-py-rút.	C. lụa bạch.   D. mai rùa, thẻ tre.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Nguyên liệu để lưu giữ chữ viết của người Ai Cập cổ đại|nguyên_liệu để lưu_giữ chữ_viết của người ai cập cổ_đại|B. giấy Pa-py-rút.|giấy papyrút
Câu 17|Địa chủ và nông dân.                        B. Quý tộc với nông dân công xã.C.Quý tộc với nô lệ.                              D.Vua với nông dân công xã.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Mâu thuẫn cơ bản trong xã hội phương Đông cổ đại là mâu thuẫn giữa|mâu_thuẫn cơ_bản trong xã_hội phương đông cổ_đại là mâu_thuẫn giữa|B. Quý tộc với nông dân công xã.|quý_tộc với nông_dân_công_xã
Câu 18|A. Nhờ sử dụng công cụ bằng sắt sớm..B.Nhờ đồng bằng ven sông, đất  phù sa màu mỡ, mềm xốp.C.Nhờ nhân dân cần cù lao động.			D.Nhờ vùng này có nhiều lúa nước.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Vì sao ngành nông nghiệp phát triển sớm nhất và có hiệu quả nhất ở các quốc gia cổ đại phương Đông?|vì_sao ngành nông_nghiệp phát_triển sớm nhất và có hiệu_quả nhất ở các quốc_gia cổ_đại phương đông|B.Nhờ đồng bằng ven sông, đất  phù sa màu mỡ, mềm xốp.|nhờ đồng_bằng ven sông đất phù_sa màu_mỡ mềm xốp
Câu 19|A.Cư dân biết sử dụng đồ sắt từ rất sớm.		B.Nhu cầu chống giặc ngoại xâm.C.Điều kiện tự nhiên thuận lợi.D.Người dân sống tập trung chủ yếu ở ven các con sông lớn.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Các quốc gia cổ đại phương Đông xuất hiện trên các lưu vực con sông lớn là vì|các quốc_gia cổ_đại phương đông xuất_hiện trên các lưu_vực con sông lớn là vì|C.Điều kiện tự nhiên thuận lợi.|điều_kiện tự_nhiên thuận_lợi
Câu 20|Thợ thủ công và nông nô.				 B. Nô lệ.C. Nông dân tự do và thợ thủ công. 			D. Nông dân công xã.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Bộ phận nào dưới đây đông đảo nhất và giữ vai trò quan trọng nhất trong xã hội phương Đông cổ đại?|bộ_phận nào dưới đây đông_đảo nhất và giữ vai_trò quan_trọng nhất trong xã_hội phương đông cổ_đại|Nông dân công xã.|nông_dân_công_xã
Câu 21|A.Nông nghiệp lúa nước .		B.Làm đồ gốm dệt vải.C.Chăn nuôi gia súc.                      	D.Buôn bán giữa các vùng.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Đặc điểm kinh tế của các quốc gia cổ đại phương Đông là|đặc_điểm kinh_tế của các quốc_gia cổ_đại phương đông là|A.Nông nghiệp lúa nước|nông_nghiệp lúa_nước
Câu 23|Ghi chép và lưu giữ. 		B. Trao đổi buôn bán.C. Nâng cao trình độ văn hoá. 		D. Khắc bia cho Pha-ra-ông.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Chữ viết ra đời bắt nguồn từ nhu cầu|chữ_viết ra_đời bắt_nguồn từ nhu_cầu|Ghi chép và lưu giữ.|ghi_chép và lưu_giữ
Câu 24|A.Chủ nô và nô lệ.			B. Quan lại quý tộc với thương nhân dân thợ thủ công.C. Vua quan lại với nô lệ.		D. Vua quan lại quý tộc với nông dân công xã.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)| .Quan hệ bóc lột chính trong xã hội các quốc gia cổ đại phương Đông là giữa|quan_hệ bóc_lột chính trong xã_hội các quốc_gia cổ_đại phương đông là giữa|D. Vua quan lại quý tộc với nông dân công xã.|vua quan lại quý_tộc với nông_dân_công_xã
Câu 25|A. Trị thủy và xây dựng công trình thủy lợi.		B. Tự vệ chống các thế lực xâm lăng.C. Phát triển công thương nghiệp.			D. Xây dựng các công trình lăng tẩm lớn.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nguyên nhân chính dẫn đến sự liên kết hình thành các quốc gia cổ đại phương Đông ông là do nhu cầu về|nguyên_nhân chính dẫn đến sự liên_kết hình_thành các quốc_gia cổ_đại phương đông ông là do nhu_cầu về|A. Trị thủy và xây dựng công trình thủy lợi.|trị thủy và xây_dựng công_trình thủy_lợi
Câu 26|A. Chữ viết.		B. Thiên văn học và lịch pháp học.C. Toán học.		D. Chữ viết và lịch pháp học.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ngành khoa học ra đời sớm nhất nhất gắn liền với nhu cầu sản xuất nông nghiệp của các cư dân cổ đại phương Đông là|ngành khoa_học ra_đời sớm nhất_nhất gắn liền với nhu_cầu sản_xuất nông_nghiệp của các cư_dân cổ_đại phương đông là|B. Thiên văn học và lịch pháp học.|thiên_văn_học và lịch_pháp học
Câu 27|A. Chữ tượng hình, chữ tượng thanh, chữ tượng ý.B. Chữ tượng hình, chữ tượng ý, chữ tượng thanh.C. Chữ tượng ý, chữ tượng hình, chữ tượng thanh.D. Chữ tượng thanh, chữ tượng ý, chữ tượng hình.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Quá trình cải biến chữ viết của cư dân các quốc gia cổ đại phương Đông diễn ra lần lượt là|quá_trình cải_biến chữ_viết của cư_dân các quốc_gia cổ_đại phương đông diễn ra lần_lượt là|B. Chữ tượng hình, chữ tượng ý, chữ tượng thanh.|chữ tượng_hình chữ tượng ý chữ tượng_thanh
Câu 28|A. Đất phù sa ven sông màu mỡ, mềm xốp rất dễ canh tác.B. Lượng mưa phân phối đều đặn theo mùa.C. Khí hậu nóng ẩm, phù hợp cho việc gieo trồng.D. Địa hình bị chia cắt tạo nên các đồng bằng nhỏ hẹp.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Điều kiện tự nhiên nào không phải là cơ sở đưa tới sự hình thành của các quốc gia cổ đại phương Đông?|điều_kiện tự_nhiên nào không phải là cơ_sở đưa tới sự hình_thành của các quốc_gia cổ_đại phương đông|D. Địa hình bị chia cắt tạo nên các đồng bằng nhỏ hẹp.|địa_hình bị chia_cắt tạo nên các đồng_bằng nhỏ hẹp
Câu 29|A. Vua là người đứng đầu nhà nước có quyền lực tối cao.B. Vua tử coi mình là đại diện của thần thánh ở dưới trần gian.C. Quyền lực xã hội tập trung trong tay các chủ nô chủ xưởng nhà buôn.D. Vua là người chủ tối cao của đất nước tự quyết định mọi công việc của quốc gia.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nội dung nào không phản ánh đúng đặc điểm của nhà nước chuyên chế cổ đại phương Đông?|nội_dung nào không phản_ánh đúng đặc_điểm của nhà_nước chuyên_chế cổ_đại phương đông|C. Quyền lực xã hội tập trung trong tay các chủ nô chủ xưởng nhà buôn.|quyền_lực xã_hội tập_trung trong tay các chủ nô chủ xưởng nhà_buôn
Câu 30|A. Là tầng lớp có địa vị thấp kém nhất trong xã hội.B. Là lực lượng sản xuất chính tạo ra của cải vật chất trong xã hội.C. Chuyên làm các công việc nặng nhọc và hậu hạ tầng lớp quý tộc.D. Xuất thân từ tù binh chiến tranh nông dân nghèo không trả được nợ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nội dung nào không phải là đặc điểm của tầng lớp nô lệ ở phương Đông cổ đại?|nội_dung nào không phải là đặc_điểm của tầng_lớp nô_lệ ở phương đông cổ_đại|B. Là lực lượng sản xuất chính tạo ra của cải vật chất trong xã hội.|là lực_lượng sản_xuất chính tạo ra của_cải vật_chất trong xã_hội
Câu 31|A. Nhiều hình nét kí hiệu nên khả năng phổ biến bị hạn chế.B. Các kí hiệu hình nét không ổn định mà luôn thay đổi.C. Khó có thể diễn đạt các khái niệm phức tạp trừu tượng.D. Số lượng các chữ gây khó khăn cho việc diễn đạt.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nội dung nào không phản ánh đúng những hạn chế của chữ viết do cư dân các quốc gia cổ đại phương Đông sáng tạo ra?|nội_dung nào không phản_ánh đúng những hạn_chế của chữ_viết do cư_dân các quốc_gia cổ_đại phương đông sáng_tạo ra|D. Số lượng các chữ gây khó khăn cho việc diễn đạt.|số_lượng các chữ gây khó_khăn cho việc diễn_đạt
Câu 32|A. Thành thị cổ Ha-rap-pa		B. Vườn treo Babylon.					C. Đền Taj Mahal.			D. Lăng mộ Tần Thủy Hoàng.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Công trình kiến trúc nào dưới đây của cư dân phương Đông cổ đại được đánh giá là một trong bảy kỳ quan của thế giới cổ đại?|công_trình kiến_trúc nào dưới đây của cư_dân phương đông cổ_đại được đánh_giá là một trong bảy kỳ_quan của thế_giới cổ_đại|B. Vườn treo Babylon.|vườn treo babylon
Câu 33|A. Cộng Hòa Quý tộc.		B. Dân chủ chủ nô.	C. Quân chủ lập hiến.		D. Quân chủ chuyên chế.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Điểm chung về thể chế chính trị ở các quốc gia cổ đại phương Đông là gì?|điểm chung về thể_chế chính_trị ở các quốc_gia cổ_đại phương đông là gì|D. Quân chủ chuyên chế.|quân_chủ chuyên_chế
Câu 1|A. Đồng bằng. 	B. Cao nguyên. 	C. Núi và cao nguyên. 	D. Núi.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Phần lớn lãnh thổ của các nước phương Tây cổ đại được hình thành trên những vùng đất nào?|phần_lớn lãnh_thổ của các nước phương tây cổ_đại được hình_thành trên những vùng_đất nào|C. Núi và cao nguyên.|núi và cao_nguyên
Câu 2|A. Nông nghiệp. 				B. Thủ công nghiệp và thương nghiệp.C. Thương nghiệp .				D. Buôn bán và nông nghiệp.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|:  Ngành sản xuất nào phát triển sớm và mạnh nhất khu vực Địa Trung Hải?|ngành sản_xuất nào phát_triển sớm và mạnh nhất khu_vực địa trung hải|B. Thủ công nghiệp và thương nghiệp.|thủ_công_nghiệp và thương_nghiệp
Câu 3|A. Địa chủ và nông dân .	B. Quý tộc và nông dân.C. Chủ nô và nô lệ	.           D. Chủ nô và nông dân công xã.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Trong xã hội chiếm nô ở Hi Lạp và Rô-ma có hai giai cấp cơ bản nào?|trong xã_hội chiếm nô ở hi lạp và rôma có hai giai_cấp cơ_bản nào|C. Chủ nô và nô lệ|chủ nô và nô_lệ
Câu 4|A. Quốc tịch phong kiến. 	           			B. Vua chuyên chế.C. Chủ nô, chủ xưởng, nhà buôn. 		D. Bô lão của thị tộc.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Quyền lực xã hội ở các quốc gia cổ đại Địa Trung Hải nằm trong tay thành phần nào?|quyền_lực xã_hội ở các quốc_gia cổ_đại địa trung hải nằm trong tay thành_phần_nào|C. Chủ nô, chủ xưởng, nhà buôn.|chủ nô chủ xưởng nhà_buôn
Câu 5|A. Hi Lạp. 		B. Ai Cập.		C. Rô-ma.		D. Trung Quốc.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: I-li-at và Ô-đi-xê là bản anh hùng ca nổi tiếng của nước nào thời cổ đại?|iliat và ôđixê là bản anh_hùng_ca nổi_tiếng của nước nào thời cổ_đại|A. Hi Lạp.|hi_lạp
Câu 6|A. Rô-ma. Nhờ canh tách nông nghiệp. 		B. Hi Lạp. Nhờ đi biển.C. Hi Lạp. Nhờ buôn bán giữa các thị quốc 	D. Ba Tư. Nhờ khoa học - kỹ thuật phát triển.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Nước nào thời cổ đại đi đầu trong việc hiểu biết chính xác về Trái Đất và Hệ Mặt trời? Nhờ đâu?|nước nào thời cổ_đại đi đầu trong việc hiểu_biết chính_xác về trái_đất và hệ mặt_trời nhờ đâu|B. Hi Lạp. Nhờ đi biển.|hi lạp nhờ đi biển
Câu 7|A. Bộ chữ cái gồm 26 chữ.			B. Bộ chữ cái gồm 32 chữ.C. Chữ viết đơn giản, khả năng ghép chữ linh hoạt.D. Chữ viết phức tạp, khả năng ghép chữ linh hoạt.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Sự khác nhau cơ bản giữa chữ viết của người Rôma và người Trung Quốc thời cổ đại là?|sự khác nhau cơ_bản giữa chữ_viết của người rôma và người trung quốc thời cổ_đại là|C. Chữ viết đơn giản, khả năng ghép chữ linh hoạt.|chữ_viết đơn_giản khả_năng ghép chữ linh_hoạt
Câu 8|A. Chất liệu công trình thường bằng đá.B. Công trình đồ sộ, thiết thực nhưng tinh tế về đường nét.C. Công trình đồ sộ chịu ảnh hưởng tôn giáo.D. Công trình đồ sộ, thiết thực nhưng không tinh tế.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Kiến trúc cổ đại của Hy Lạp với Rôma có gì khác nhau?|kiến_trúc cổ_đại của hy lạp với rôma có gì khác nhau|B. Công trình đồ sộ, thiết thực nhưng tinh tế về đường nét.|công_trình đồ_sộ thiết_thực nhưng tinh_tế về đường_nét
Câu 9|A. Chất liệu công trình thường bằng đá.B. Công trình đồ sộ, thiết thực nhưng tinh tế về đường nét.C. Công trình đồ sộ chịu ảnh hưởng tôn giáo.D. Công trình đồ sộ, thiết thực nhưng không tinh tế.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Kiến trúc cổ đại của Rôma với Hy Lạp có gì khác nhau?|kiến_trúc cổ_đại của rôma với hy lạp có gì khác nhau|D. Công trình đồ sộ, thiết thực nhưng không tinh tế.|công_trình đồ_sộ thiết_thực nhưng không tinh_tế
Câu 10|A. Địa lý.         B. Văn học.       C. Lịch sử.     D. Toán học.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Hê-rô-đốt là người đặt nền móng cho bộ môn khoa học nào ở Hy Lạp?|hêrôđốt là người đặt nền_móng cho bộ_môn khoa_học nào ở hy lạp|C. Lịch sử.|lịch_sử
