question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 190|A. Ngoại xâm và nội phản.                                     B. Ngân quỹ nhà nước trống rỗng.C. Nạn đói, nạn dốt đang đe doạ nghiêm trọng.D. Các tổ chức phản cách mạng trong nước ngóc dậy chống phá cách mạng.|exam grade 12|CÂU HO|. Khó khăn cơ bản nhất mà nước Việt Nam Dân chủ Cộng hòa phải đối mặt sau cách mạng tháng Tám 1945?|khó_khăn cơ_bản nhất mà nước việt nam dân_chủ cộng hòa phải đối_mặt sau cách_mạng tháng tám 1945|A. Ngoại xâm và nội phản.|ngoại_xâm và nội phản
Câu 191|A. Hòa với Pháp để đuổi Trung Hoa Dân quốc.B. Nhân nhượng với quân Trung Hoa Dân quốc.C. Nhân nhượng với Trung Hoa Dân quốc để đánh Pháp.	D. Hòa với Pháp và Trung Hoa Dân quốc để chuẩn bị lực lượng. |exam grade 12|CÂU HO|. Sách lược của Đảng và Chính phủ đề ra cho nước Việt Nam Dân chủ Cộng hòa từ 2-9-1945 đến trước ngày 6-3-1946 là gì?	|sách_lược của đảng và chính_phủ đề ra cho nước việt nam dân_chủ cộng_hòa từ 291945 đến trước ngày 631946 là gì|C. Nhân nhượng với Trung Hoa Dân quốc để đánh Pháp.|nhân_nhượng với trung hoa dân quốc để đánh pháp
Câu 192|A. Thời gian đàm phán ngắn.B. Pháp quyết tâm cướp nước ta một lần nữa.C. Pháp âm mưu kéo dài thêm chiến tranh xâm lược nước ta.D. Ta chưa nhận được sự đồng tình ủng hộ của bạn bè quốc tế.|exam grade 12|CÂU HO|. Lí do chủ yếu nào dưới đây làm cho Hội nghị Phông-ten-nơ-blô (Pháp) không có kết quả?|lí_do chủ_yếu nào dưới đây làm cho hội_nghị phôngtennơblô pháp không có kết_quả|B. Pháp quyết tâm cướp nước ta một lần nữa.|pháp quyết_tâm cướp nước ta một lần nữa
Câu 193|A. Nâng cao uy tín của Chính phủ Việt Nam Dân chủ cộng hòa.B. Đưa đất nước thoát khỏi tình thế “ngàn cân treo sợi tóc”.C. Khơi dậy tinh thần yêu nước, làm chủ đất nước của nhân dân. D. Làm thất bại âm mưu lật đổ chính quyền của lực lượng phản động.|exam grade 12|CÂU HO|. Nội dung nào dưới đây phản ánh đúng ý nghĩa chủ yếu của cuộc Tổng tuyển cử ngàỵ 6-1-1946?|nội_dung nào dưới đây phản_ánh đúng ý_nghĩa chủ_yếu của cuộc tổng_tuyển_cử ngàỵ 611946|A. Nâng cao uy tín của Chính phủ Việt Nam Dân chủ cộng hòa.|nâng cao uy_tín của chính_phủ việt nam dân_chủ cộng_hòa
Câu 194|A. Pháp được sự giúp đỡ và hậu thuẫn của quân Anh.B. Kẻ thù còn mạnh, chống phá chính quyền cách mạng. C. Trung Hoa Dân quốc dùng tay sai để chống phá cách mạng.D. Chính quyền còn non trẻ, không thể đối phó với nhiều kẻ thù.|exam grade 12|CÂU HO|. Đảng và chính phủ đã thực hiện chính sách đối ngoại mềm dẻo sau cách mạng tháng Tám vì lí do nào dưới đây? |đảng và chính_phủ đã thực_hiện chính_sách đối_ngoại mềm_dẻo sau cách_mạng tháng tám vì lí_do nào dưới đây|D. Chính quyền còn non trẻ, không thể đối phó với nhiều kẻ thù.|chính_quyền còn non_trẻ không_thể đối_phó với nhiều kẻ_thù
Câu 195|A. Vì Pháp được Anh hậu thuẫn.B. Vì Pháp được bọn phản động tay sai giúp đỡ.C. Vì Pháp và Trung Hoa Dân quốc kí Hiệp ước Hoa-Pháp.D. Vì chúng ta tránh tình trạng một lúc đối phó với nhiều kẻ thù.|exam grade 12|CÂU HO|. Sự kiện nào dưới đây đã buộc chính phủ Việt Nam Dân chủ Cộng hòa chuyển từ đánh Pháp sang hòa hoãn nhân nhượng với Pháp?|sự_kiện nào dưới đây đã buộc chính_phủ việt nam dân_chủ cộng hòa chuyển từ đánh pháp sang hòa hoãn nhân_nhượng với pháp|C. Vì Pháp và Trung Hoa Dân quốc kí Hiệp ước Hoa-Pháp.|vì pháp và trung hoa dân quốc kí hiệp_ước hoapháp
Câu 199|A. Để nhanh chóng gạt 20 vạn quân Tưởng về nước.B. Tranh thủ thời gian hoà hoãn để phát triển lực lượng.C. Tránh đụng độ với nhiều kẻ thù trong cùng một thời gian.D. Có thời gian chuyển các cơ quan đầu não đến nơi an toàn .|exam grade 12|CÂU HO|. Hiệp định sơ bộ 6-3-1946 được Chính phủ Việt Nam Dân chủ Cộng hòa kí kết với Pháp vì lí do chủ yếu nào dưới đây?|hiệp_định sơ_bộ 631946 được chính_phủ việt nam dân_chủ cộng hòa kí_kết với pháp vì lí_do chủ_yếu nào dưới đây|C. Tránh đụng độ với nhiều kẻ thù trong cùng một thời gian.|tránh đụng_độ với nhiều kẻ_thù trong cùng một thời_gian
Câu 200|A. vai trò lãnh đạo sáng suốt của Đảng và Chủ tịch Hồ Chí Minh. B. sự nhượng bộ của ta trong việc kí kết hiệp định.C. sự thoả hiệp của Đảng ta và chính phủ ta.D. sự hạn chế trong lãnh đạo của ta.|exam grade 12|CÂU HO|. Việc kí kết Hiệp định Sơ bộ 6-3-1946 đã thể hiện |việc kí_kết hiệp_định sơ_bộ 631946 đã thể_hiện|A. vai trò lãnh đạo sáng suốt của Đảng và Chủ tịch Hồ Chí Minh.|vai_trò lãnh_đạo sáng_suốt của đảng và chủ_tịch hồ chí minh
Câu 201|A. loại trừ một vạn quân Anh ra khỏi miền Nam.B. đuổi 20 vạn quân Trung Hoa Dân quốc ra khỏi miền Nam.C. kéo dài thời gian hòa hoãn để xây dựng lực lượng.D. tạo không  khí hòa dịu để tiếp tục đàm phán tại Phôngtennơblô.|exam grade 12|CÂU HO|. Mục đích của nước Việt Nam Dân chủ Cộng hòa kí với Pháp bản Tạm ước ngày 14 – 9- 1946 nhằm|mục_đích của nước việt nam dân_chủ cộng hòa kí với pháp bản tạm_ước ngày 14 – 9 1946 nhằm|C. kéo dài thời gian hòa hoãn để xây dựng lực lượng.|kéo_dài thời_gian hòa_hoãn để xây_dựng lực_lượng
Câu 202|A. Giải quyết nạn đói.B. Giải quyết nạn dốt.C. Giải quyết khó khăn về tài chính. D. Xây dựng chính quyền cách mạng.|exam grade 12|CÂU HO|. Nhiệm vụ cơ bản nhất mà nước Việt Nam Dân chủ Cộng hòa cần thực hiện sau Cách mạng tháng Tám là gì?|nhiệm_vụ cơ_bản nhất mà nước việt nam dân_chủ cộng hòa cần thực_hiện sau cách_mạng tháng tám là gì|D. Xây dựng chính quyền cách mạng.|xây_dựng chính_quyền cách_mạng
Câu 203|A. Nguy cơ đối đầu với quân Trung Hoa Dân quốc. B. Buộc phải cầm súng khi Pháp đưa quân ra miền Bắc.C. Cùng một lúc phải đối phó với Pháp và Trung Hoa Dân quốc.D. Kẻ thù cấu kết với nhau nhằm chống phá chính quyền cách mạng. |exam grade 12|CÂU HO|. Hiệp ước Hoa-Pháp (28-2-1946) được kí kết đã đặt Việt Nam trước những thách thức nào?|hiệp_ước hoapháp 2821946 được kí_kết đã đặt việt_nam trước những thách_thức nào|C. Cùng một lúc phải đối phó với Pháp và Trung Hoa Dân quốc.|cùng một lúc phải đối_phó với pháp và trung hoa dân quốc
Câu 204|A. Đánh Pháp.B. Hòa với Pháp.C. Đánh Trung Hoa Dân quốc.D. Hòa với Trung Hoa Dân quốc.|exam grade 12|CÂU HO|. Hiệp ước Hoa-Pháp (28-2-1946) được kí kết buộc Việt Nam phải lựa chọn giải pháp là|hiệp_ước hoapháp 2821946 được kí_kết buộc việt nam phải lựa_chọn giải_pháp là|B. Hòa với Pháp.|hòa với pháp
Câu 205|A. Xây dựng, củng cố chính quyền mới.B. Chuẩn bị cơ sở vật chất xây dựng đất nước.C. Đẩy quân Trung Hoa Dân quốc ra khỏi nước ta.	D. Tránh đối phó cùng một lúc với nhiều kẻ thù.|exam grade 12|CÂU HO|". Đảng và Chính phủ đã chọn giải pháp ""Hoà để tiến"" nhằm mục đích gì dưới đây?"|đảng và chính_phủ đã chọn giải_pháp hoà để tiến nhằm mục_đích gì dưới đây|D. Tránh đối phó cùng một lúc với nhiều kẻ thù.|tránh đối_phó cùng một lúc với nhiều kẻ_thù
Câu 206|A. Để hỗ trợ giải quyết nạn đói.B. Quyên góp tiền để xây dựng đất nước.C. Quyên góp vàng để xây dựng đất nước. D. Giải quyết khó khăn về tài chính của đất nước.|exam grade 12|CÂU HO|. Mục đích của Đảng, Chính phủ khi kêu gọi đồng bào thực hiện “Tuần lễ vàng”, “Quĩ độc lập” là gì?|mục_đích của đảng chính_phủ khi kêu_gọi đồng_bào thực_hiện “ tuần_lễ vàng ” “ quĩ độc_lập ” là gì|D. Giải quyết khó khăn về tài chính của đất nước.|giải_quyết khó_khăn về tài_chính của đất_nước
Câu 207|A. Tập trung vào kẻ thù chính.B. Tránh cùng lúc đối đầu với nhiều kẻ thù.C. Có thêm thời gian để xây dựng và củng cố lực lượng.D. Hạn chế việc Pháp và Trung Hoa Dân quốc câu kết với nhau.|exam grade 12|CÂU HO|. Mục đích của Đảng và Chính phủ khi kí Hiệp định Sơ bộ (6-3-1946), Tạm ước (14-9-1946) là gì?|mục_đích của đảng và chính_phủ khi kí hiệp_định sơ_bộ 631946 tạm_ước 1491946 là gì|C. Có thêm thời gian để xây dựng và củng cố lực lượng.|có thêm thời_gian để xây_dựng và củng_cố lực_lượng
Câu 208|A. Phát động phong trào “Tuần lễ vàng”.B. Kí sắc lệnh ban hành tiền Việt Nam.C. Quyết định lưu hành tiền Việt Nam.D. Quyết định thành lập Ngân hàng Việt Nam.|exam grade 12|CÂU HO|. Biện pháp cơ bản nào dưới đây của Chính phủ đã kịp thời giải quyết khó khăn về tài chính nước ta sau cách mạng tháng Tám 1945? |biện_pháp cơ_bản nào dưới đây của chính_phủ đã kịp_thời giải_quyết khó_khăn về tài_chính nước ta sau cách_mạng tháng tám 1945|A. Phát động phong trào “Tuần lễ vàng”.|phát_động phong_trào “ tuần_lễ vàng ”
Câu 209|A. Đa phương hóa trong quan hệ quốc tế.B. Mềm dẻo trong chính sách đối ngoại.C. Kết hợp đấu tranh quân sự với ngoại giao.D. Triệt để lợi dụng mâu thuẫn giữa các nước.|exam grade 12|CÂU HO|. Bài học kinh nghiệm nào được rút ra từ việc kí kết Hiệp định Sơ bộ (6-3-1946) cho cách mạng Việt Nam hiện nay?|bài_học kinh_nghiệm nào được rút ra từ việc kí_kết hiệp_định sơ_bộ 631946 cho cách_mạng việt nam hiện_nay|B. Mềm dẻo trong chính sách đối ngoại.|mềm_dẻo trong chính_sách đối_ngoại
Câu 210|A. Phân hóa và cô lập cao độ kẻ thù.B. Đa phương hóa trong quan hệ quốc tế.C. Kết hợp đấu tranh quân sự với ngoại giao.D. Triệt để lợi dụng mâu thuẫn giữa các nước.|exam grade 12|CÂU HO|. Bài học chủ yếu nào dưới đây được rút ra từ kết quả của Hiệp định Sơ bộ (6-3-1946)?|bài_học chủ_yếu nào dưới đây được rút ra từ kết_quả của hiệp_định sơ_bộ 631946|A. Phân hóa và cô lập cao độ kẻ thù.|phân_hóa và cô_lập cao_độ kẻ_thù
Câu 211|A. Mở rộng quan hệ quốc tế. B. Mềm dẻo trong chính sách đối ngoại.C. Kết hợp đấu tranh kinh tế với chính trị.D. Kết hợp đấu tranh chính trị với quân sự.|exam grade 12|CÂU HO|. Chủ trương nhân nhượng một số quyền lợi cho Trung Hoa Dân quốc (từ 9-1945 đến trước 6-3-1946) của Đảng đã để lại bài học gì cho cách mạng Việt Nam? |chủ_trương nhân_nhượng một_số quyền_lợi cho trung hoa dân quốc từ 91945 đến trước 631946 của đảng đã để lại bài_học gì cho cách_mạng việt_nam|B. Mềm dẻo trong chính sách đối ngoại.|mềm_dẻo trong chính_sách đối_ngoại
Câu 212|A. Đầu tư phát triển nông nghiệp.           B. Đẩy mạnh tăng gia sản xuất.C. Triệt để thực hành tiết kiệm.                   D. Xây dựng hệ thống thủy lợi.|exam grade 12|CÂU HO|. Bài học cơ bản nào được rút ra từ kết quả việc giải quyết nạn đói sau Cách mạng tháng Tám 1945 của Đảng? |bài_học cơ_bản nào được rút ra từ kết_quả việc giải_quyết nạn đói sau cách_mạng tháng tám 1945 của đảng|A. Đầu tư phát triển nông nghiệp.|đầu_tư phát_triển nông_nghiệp
Câu 213|A. Tranh thủ sự ủng hộ của quốc tế.                   B. Đa phương hóa các mối quan hệ.C. Kiên trì trong đấu tranh ngoại giao.             D. Giải quyết tranh chấp bằng hòa bình.|exam grade 12|CÂU HO|. Bài học cơ bản nào cho công cuộc bảo vệ chủ quyền biển đảo Việt Nam được rút ra từ quá trình đàm phán kí kết Hiệp định Sơ bộ (6-3-1946)? |bài_học cơ_bản nào cho công_cuộc bảo_vệ chủ_quyền biển đảo việt nam được rút ra từ quá_trình đàm_phán kí_kết hiệp_định sơ_bộ 631946|D. Giải quyết tranh chấp bằng hòa bình.|giải_quyết tranh_chấp bằng hòa_bình
Câu 214|A. Lợi dụng sự ủng hộ của các tổ chức quốc tế.B. Kiên trì trong đấu tranh bảo vệ lợi ích quốc gia.C. Cứng rắn về nguyên tắc, mềm dẻo về sách lược.D. Sự đồng thuận trong việc giải quyết tranh chấp. |exam grade 12|CÂU HO|. Bài học kinh nghiệm từ việc kí kết Hiệp định Sơ bộ (6-3-1946) được Đảng ta vận dụng như thế nào trong chính sách đối ngoại hiện nay?|bài_học kinh_nghiệm từ việc kí_kết hiệp_định sơ_bộ 631946 được đảng ta vận_dụng như thế_nào trong chính_sách đối_ngoại hiện_nay|C. Cứng rắn về nguyên tắc, mềm dẻo về sách lược.|cứng_rắn về nguyên_tắc mềm_dẻo về sách_lược
Câu 215|A. Tinh thần đoàn kết toàn dân.B. Sự ủng hộ của bạn bè quốc tế. C. Sự lãnh đạo sáng suốt của Đảng.D. Truyền thống yêu nước của dân tộc.|exam grade 12|CÂU HO|. Yếu tố cơ bản nào sau đây đã đưa cách mạng Việt Nam vượt qua khó khăn sau Cách mạng tháng Tám 1945?|yếu_tố cơ_bản nào sau đây đã đưa cách_mạng việt nam vượt qua khó_khăn sau cách_mạng tháng tám 1945|C. Sự lãnh đạo sáng suốt của Đảng.|sự lãnh_đạo sáng_suốt của đảng
Câu 216|A. Phân hóa và cô lập kẻ thù.B. Giành thắng lợi từng bước. C. Không vi phạm chủ quyền đất nước.D. Tôn trọng quyền dân tộc cơ bản của quốc gia.|exam grade 12|CÂU HO|. Bài học chủ yếu trong việc kí kết Hiệp định Sơ bộ (6-3-1946) được Đảng ta vận dụng như thế nào trong kí kết Hiệp định Giơnevơ (21-7-1954)?|bài_học chủ_yếu trong việc kí_kết hiệp_định sơ_bộ 631946 được đảng ta vận_dụng như thế_nào trong kí_kết hiệp_định giơnevơ 2171954|D. Tôn trọng quyền dân tộc cơ bản của quốc gia.|tôn_trọng quyền dân_tộc cơ_bản của quốc_gia
Câu 217|A. Giải phóng được thủ đô Hà Nội.B. Phá hủy nhiều kho tàng của thực dân Pháp.C. Tiêu diệt toàn bộ quân Pháp ở thủ đô Hà Nội.D. Giam chân địch trong thành phố để ta chuẩn bị lực lượng kháng chiến|exam grade 12|CÂU HO|. Thành quả quan trọng nhất của những ngày toàn quốc kháng chiến chống Pháp ở Hà Nội là gì?|thành_quả quan_trọng nhất của những ngày toàn_quốc kháng_chiến chống pháp ở hà_nội là gì|D. Giam chân địch trong thành phố để ta chuẩn bị lực lượng kháng chiến|giam chân địch trong thành_phố để ta chuẩn_bị lực_lượng kháng_chiến
Câu 218|A. “đánh nhanh thắng nhanh”.B. “ phải phòng ngự trước, tiến công sau”.C. “ phải thực hiện tiến công chiến lược lên biên giới”.D. “ phải phá tan cuộc hành quân mùa đông của giặc Pháp”.|exam grade 12|CÂU HO|. Khi thực dân Pháp tiến công lên Việt Bắc vào thu đông 1947, Đảng ta đã có chỉ thị|khi thực_dân pháp tiến_công lên việt bắc vào thu đông 1947 đảng ta đã có chỉ_thị|D. “ phải phá tan cuộc hành quân mùa đông của giặc Pháp”.|“ phải phá tan cuộc hành_quân mùa đông của giặc pháp ”
Câu 219|A. toàn dân, toàn diện, trường kì, tự lực cánh sinh và tranh thủ ủng hộ quốc tế.B. tự lực cánh sinh và tranh thủ sự ủng hộ của quốc tế. C. trường kì, tự lực cánh sinh và tranh thủ ủng hộ của quốc tế.D. toàn diện, tự lực cánh sinh và tranh thủ sự ủng hộ của quốc tế.|exam grade 12|CÂU HO|. Nội dung cơ bản của đường lối kháng chiến chống Pháp xâm lược (1945-1954) là|nội_dung cơ_bản của đường_lối kháng_chiến chống pháp xâm_lược 19451954 là|A. toàn dân, toàn diện, trường kì, tự lực cánh sinh và tranh thủ ủng hộ quốc tế.|toàn dân toàn_diện trường_kì tự_lực cánh sinh và tranh_thủ ủng_hộ quốc_tế
Câu 220|A. Hà Nội- Bắc Ninh.                          B. Hải Phòng- Lạng Sơn.C. Hải Phòng- Quảng Ninh.                   D. Lạng Sơn- Thái Nguyên.|exam grade 12|CÂU HO|. Ở những khu vực nào sau Tạm ước 14-9-1946, quân Pháp vẫn khiêu khích tấn công quân ta?|ở những khu_vực nào sau tạm_ước 1491946 quân_pháp vẫn khiêu_khích tấn_công quân ta|B. Hải Phòng- Lạng Sơn.|hải phòng lạng_sơn
Câu 221|A. nhanh chóng kết thúc chiến tranh.B. giành thắng lợi về quân sự để rút quân về nước.C. buộc ta phải đàm phán với những điều khoản có lợi cho chúng.D. khóa chặt biên giới Việt- Trung chặn nguồn liên lạc của ta với thế giới.|exam grade 12|CÂU HO|. Mục đích của Pháp khi mở cuộc tiến công lên Việt Bắc thu- đông 1947 là  |mục_đích của pháp khi mở cuộc tiến_công lên việt bắc thu đông 1947 là|A. nhanh chóng kết thúc chiến tranh.|nhanh_chóng kết_thúc chiến_tranh
Câu 222|A. Cứu quốc quân.                       B. Dân quân du kích.C. Trung đoàn thủ đô.                   D. Việt Nam giải phóng quân.|exam grade 12|CÂU HO|.  Lực lượng quân sự nào của ta được thành lập và chiến đấu ở Hà Nội trong những ngày đầu toàn quốc kháng chiến?|lực_lượng quân_sự nào của ta được thành_lập và chiến_đấu ở hà_nội trong những ngày đầu toàn_quốc kháng_chiến|C. Trung đoàn thủ đô.|trung_đoàn thủ_đô
Câu 223|A. Củng cố vùng chiếm đóng ở biên giới phía Bắc.B. Chia cắt chiến trường hai nước Việt Nam và Lào.C. Ngăn chặn sự liên lạc giữa Việt Bắc với đồng bằng liên khu III, IV.D. Khóa chặt biên giới Việt-Trung, ngăn chặn sự liên lạc của ta với thế giới.|exam grade 12|CÂU HO|. Theo kế hoạch Rơve, Pháp tăng cường hệ thống phòng ngự trên đường số 4 nhằm mục đích gì dưới đây? |theo kế_hoạch rơve pháp tăng_cường hệ_thống phòng_ngự trên đường số 4 nhằm mục_đích gì dưới đây|D. Khóa chặt biên giới Việt-Trung, ngăn chặn sự liên lạc của ta với thế giới.|khóa chặt biên_giới việttrung ngăn_chặn sự liên_lạc của ta với thế_giới
Câu 224|A. Hội nghị Phôngtennơblô thất bại.B. Pháp đánh chiếm Hải Phòng và Lạng Sơn.C. Pháp tấn công Nam Bộ, Nam Trung bộ và một số khu vực khác.D. Pháp gởi tối hậu thư buộc ta giao quyền kiểm soát thủ đô và giải tán lực lượng tự vệ chiến đấu.|exam grade 12|CÂU HO|. Sự kiện trực tiếp nào dưới đây đưa đến quyết định phải phát động toàn quốc kháng chiến của Đảng và Chính phủ?|sự_kiện trực_tiếp nào dưới đây đưa đến quyết_định phải phát_động toàn_quốc kháng_chiến của đảng và chính_phủ|D. Pháp gởi tối hậu thư buộc ta giao quyền kiểm soát thủ đô và giải tán lực lượng tự vệ chiến đấu.|pháp gởi tối_hậu_thư buộc ta giao quyền kiểm_soát thủ_đô và giải_tán lực_lượng tự_vệ chiến_đấu
Câu 225|A. bao vây, triệt đường tiếp tế của ta.               B. nhảy dù bất ngờ tấn công vào Việt Bắc.C. tạo thế 2 gọng kềm và khép lại ở Đài Thị.   D. tạo 2 gọng kềm từ Thất Khê và Cao Bằng lên.|exam grade 12|CÂU HO|. Chiến thuật của Pháp khi tấn công lên Việt Bắc là |chiến_thuật của pháp khi tấn_công lên việt bắc là|C. tạo thế 2 gọng kềm và khép lại ở Đài Thị.|tạo thế 2 gọng kềm và khép lại ở đài_thị
Câu 226|A. Bảo vệ thủ đô Hà Nội.B. Nhằm phá tan cuộc hành quân mùa đông của Pháp.C. Tiêu diệt sinh lực địch, khai thông biên giới và củng cố căn cứ địa.D. Đánh tan quân Pháp ở Việt Bắc, buộc chúng chấm dứt chiến tranh xâm lược.|exam grade 12|CÂU HO|. Mục tiêu của ta khi mở chiến dịch biên giới thu- đông 1950?|mục_tiêu của ta khi mở chiến_dịch biên_giới thu đông 1950|C. Tiêu diệt sinh lực địch, khai thông biên giới và củng cố căn cứ địa.|tiêu_diệt sinh_lực địch khai_thông biên_giới và củng_cố căn_cứ_địa
Câu 227|A. buộc ta tiếp tục kí kết tiếp những văn kiện nhân nhượng khác.B. nghiêm chỉnh thực hiện theo tinh thần các văn kiện đã kí kết.C. chỉ thực hiện một số điều trong các văn kiện đã kí kết.D. vi phạm những điều đã kí kết.|exam grade 12|CÂU HO|. Sau khi kí Hiệp định sơ bộ 6-3-1946 và Tạm ước 14-9-1946, Pháp vẫn |sau khi kí hiệp_định sơ_bộ 631946 và tạm_ước 1491946 pháp vẫn|D. vi phạm những điều đã kí kết.|vi_phạm những điều đã kí_kết
Câu 228|A. Cuộc chiến đấu ở các đô thị. B. Chiến dịch Điện Biên Phủ 1954.C. Chiến dịch Việt Bắc thu đông 1947.D. Chiến dịch Biên giới thu đông 1950.|exam grade 12|CÂU HO|. Chiến dịch nào dưới đây thể hiện nghệ thuật chiến tranh du kích của ta?|chiến_dịch nào dưới đây thể_hiện nghệ_thuật chiến_tranh du_kích của ta|C. Chiến dịch Việt Bắc thu đông 1947.|chiến_dịch việt bắc thu đông 1947
Câu 229|A. Tiêu diệt một bộ phận quan trọng sinh lực địch.C. Khai thông đường biên giới Việt-Trung.C. Mở rộng, củng cố căn cứ địa Việt Bắc. D. Giam chân địch ở vùng rừng núi.|exam grade 12|CÂU HO|. Nội dung nào dưới đây không phải là mục tiêu chính của ta trong chiến dịch Biên Giới thu-đông 1950?|nội_dung nào dưới đây không phải là mục_tiêu chính của ta trong chiến_dịch biên_giới thuđông 1950|D. Giam chân địch ở vùng rừng núi.|giam chân địch ở vùng rừng_núi
Câu 230|A. chứng tỏ sự trưởng thành vượt bậc của quân đội ta.B. cuộc phản công lớn đầu tiên của quân dân ta đã giành thắng lợi.C. buộc Pháp phải chuyển từ “đánh nhanh thắng nhanh” sang đánh lâu dài với ta.D. chứng tỏ khả năng quân và dân ta có thể đẩy lùi những cuộc tấn công của Pháp.|exam grade 12|CÂU HO|. Ý nghĩa quan trọng nhất của chiến thắng Việt Bắc thu - đông năm 1947 là|ý_nghĩa quan_trọng nhất của chiến_thắng việt bắc thu đông năm 1947 là|C. buộc Pháp phải chuyển từ “đánh nhanh thắng nhanh” sang đánh lâu dài với ta.|buộc pháp phải chuyển từ “ đánh nhanh thắng nhanh ” sang đánh lâu_dài với ta
Câu 231|A. Chiến dịch Việt Bắc thu- đông năm 1947.B. Chiến dịch Biên giới thu- đông năm 1950.C. Chiến cuộc Đông- Xuân 1953-1954.D. Chiến dịch Điện Biên Phủ 1954.|exam grade 12|CÂU HO|. Chiến thắng nào dưới đây của ta đã làm thất bại hoàn toàn âm mưu đánh nhanh thắng nhanh của Pháp?|chiến_thắng nào dưới đây của ta đã làm thất_bại hoàn_toàn âm_mưu đánh nhanh thắng nhanh của pháp|A. Chiến dịch Việt Bắc thu- đông năm 1947.|chiến_dịch việt bắc thu đông năm 1947
Câu 232|A. chứng tỏ quân đội ta đã trưởng thành.B. chứng minh sự vững chắc của căn cứ địa Việt Bắc.C. ta giành quyền chủ động trên chiến trường chính Bắc Bộ. D. là chiến dịch tiến công lớn đầu tiên của ta giành thắng lợi.|exam grade 12|CÂU HO|. Ý nghĩa lớn nhất của chiến thắng Biên Giới thu- đông năm 1950 là|ý_nghĩa lớn nhất của chiến_thắng biên_giới thu đông năm 1950 là|C. ta giành quyền chủ động trên chiến trường chính Bắc Bộ.|ta giành quyền chủ_động trên chiến_trường chính bắc bộ
Câu 233|A. Trận đánh Thất Khê.                                    B. Trận đánh Đông Khê.C. Trận phục kích đánh địch trên đường số 4.   D. Trận phục kích địch từ Cao Bằng rút chạy.|exam grade 12|CÂU HO|. Trận đánh nào dưới đây có ý nghĩa chiến lược trong chiến dịch Biên Giới thu- đông 1950?|trận đánh nào dưới đây có ý_nghĩa chiến_lược trong chiến_dịch biên_giới thu đông 1950|B. Trận đánh Đông Khê.|trận đánh đông_khê
Câu 234|A. bị phá sản một bước.                       B. bị phá sản bước đầu.C. bị phá sản hoàn toàn.                      D. bước đầu giành thắng lợi.|exam grade 12|CÂU HO|. Chiến thắng Biên Giới (1950), làm cho kế hoạch Rơ-ve|chiến_thắng biên_giới 1950 làm cho kế_hoạch rơve|C. bị phá sản hoàn toàn.|bị phá_sản hoàn_toàn
Câu 235|A. Chiến dịch Thượng Lào năm 1954.B. Chiến dịch Biên giới thu- đông 1950.C. Chiến dịch Điện Biên Phủ năm 1954. D. Chiến dịch Việt Bắc thu-đông năm 1947.|exam grade 12|CÂU HO|. Chiến dịch nào dưới đây của bộ đội chủ lực Việt Nam mở cuộc tấn công lớn đầu tiên trong cuộc kháng chiến chống Pháp (1945-1954)?|chiến_dịch nào dưới đây của bộ_đội chủ_lực việt_nam mở cuộc tấn_công lớn đầu_tiên trong cuộc kháng_chiến chống pháp 19451954|B. Chiến dịch Biên giới thu- đông 1950.|chiến_dịch biên_giới thu đông 1950
Câu 236|A. Để cắt đứt hệ thống phòng ngự của Pháp B. Vì quân Pháp không có sự đề phòng ở Đông Khê.C. Vì Đông Khê là vị trí không quan trọng đối với Pháp.D. Vì Đông Khê là nơi tập trung quân đông nhất của Pháp.|exam grade 12|CÂU HO|. Mục đích chủ yếu của ta chọn đánh Đông Khê làm điểm mở màn cho chiến dịch Biên giới 1950?|mục_đích chủ_yếu của ta chọn đánh đông_khê làm điểm mở_màn cho chiến_dịch biên_giới 1950|A. Để cắt đứt hệ thống phòng ngự của Pháp|để cắt đứt hệ_thống phòng_ngự của pháp
Câu 237|A. Pháp được Mĩ tăng cường viện trợ.B. Lợi dụng thời điểm Pháp đang trên đà thất bại, ta đanh đuổi pháp về nước.C. Nhờ có sự ủng hộ to lớn của Liên Xô và Trung Quốc giúp ta đủ lực đánh Pháp. D. Chúng ta không thể tiếp tục nhân nhượng khi Pháp có hành động xâm lược ngày càng trắng trợn.|exam grade 12|CÂU HO|. Đảng và Chính phủ keo gọi toàn dân kháng chiến chống Pháp vào tháng 12-1946 vì lí do gì dưới đây? |đảng và chính_phủ keo gọi toàn dân kháng_chiến chống pháp vào tháng 121946 vì lí_do gì dưới đây|D. Chúng ta không thể tiếp tục nhân nhượng khi Pháp có hành động xâm lược ngày càng trắng trợn.|chúng_ta không_thể tiếp_tục nhân_nhượng khi pháp có hành_động xâm_lược ngày_càng trắng_trợn
Câu 238|A. Pháp chủ động đánh ta.                        B. ta chủ động đánh Pháp.C. Pháp bị thất bại.                                   D. ta thất bại.|exam grade 12|CÂU HO|. Điểm mới của chiến dịch Biên Giới 1950 so với chiến dịch Việt Bắc thu-đông 1947 là|điểm mới của chiến_dịch biên_giới 1950 so với chiến_dịch việt bắc thuđông 1947 là|B. ta chủ động đánh Pháp.|ta chủ_động đánh pháp
